http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5157135	"51.2112,-0.76304"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5157149	"51.07,-1.9598305555556"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5157180	"52.074,-1.51865"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5157831	"36.41683333,139.334"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5158754	"-33.85638888888889,151.1069444"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5159577	"51.4797,-3.6967"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q51599	"-53.1627,-70.9081"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q516010	"-34.181666666666665,150.6011111"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q516033	"48.880361666666666,2.244463611111111"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5160797	"51.5175,-0.128611"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5161107	"54.1732,-3.067"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q516131	"53.962,-2.017"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q516134	"52.514976,13.333274"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q51614	"39,32"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5161542	"41.7729,-72.7053"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q516160	"47.48333333,19.03333333"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5161617	"41.7629,-72.683"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q516273	"48.783333333333,11.3"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5163032	"51.50881,-0.14273"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5163126	"51.525809,-0.128796"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q516346	"52.101111,5.177778"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5164089	"38.883611111111,-77.021944444444"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5164102	"52.425,-4.083"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5164150	"52.22222222,21.01611111"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q516431	"43.67222222,10.27694444"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q51646691	"40.73036,-73.960881"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5164962	"39.1029,-84.5122"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5164991	"37.7858,-122.404"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q516517	"49.678611111111,9.0041666666667"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5165609	"25.284,32.583"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q516605	"50.6551,-1.1541"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5166160	"40.78,-74.446"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5166763	"53.0929,-3.80021"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q516697	"49.41916667,2.83111111"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5167032	"40.914034,-74.176865"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5167166	"53.858333333333,-1.6166666666667"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q51674344	"51.205287,3.226531"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q51681	"18.35,-64.95"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5168115	"50.9205,-0.47258"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5168474	"51.5465,-0.1235"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5168633	"42.350506,-71.078244"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q51689	"33.05,-96.75"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q51690	"32.811666666667,-96.950833333333"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q516902	"50.593,-4.736"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q51691	"35.199166666667,-101.84527777778"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q51693	"25.930277777778,-97.484444444444"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q51698	"26.216388888889,-98.236388888889"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5169808	"54.88393,-2.82981"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5169810	"54.8798,-2.82619"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5170476	"50.6383,-2.0551"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5170479	"50.786,-2.00917"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q517051	"51.5115,-0.126362"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5170736	"51.8973,-8.4627"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5170811	"51.9003,-8.47258"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5170821	"53.338375,-6.28068889"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5171021	"51.4008,-1.3225"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q5171040	"51.45452,-2.59396"
