http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q338481	"41.9075,12.4756"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q338489	"43.8196746,11.2277055"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q338505	"45.4286,12.3305"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q338523	"41.90166,12.483586"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3385261	"60.05,31.75"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q338528	"49.039444444444,19.724444444444"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q338670	"62.583333333333,-82.75"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q33871	"44,46"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q338720	"42.3171549,-87.8594086"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q338813	"37.63789167,23.15698889"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3388249	"42.830377,11.585232"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3388251	"43.9538,11.3873"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3388588	"43.45430556,12.2385"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3388589	"45.534534,10.225837"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q338861	"35.693,139.768"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q338864	"53.663,-2.177"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3389	"48.25,-4"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3389883	"52.15475,5.39037"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3390268	"48.8632,2.33812"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3390346	"44.8414,-0.5701"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3390460	"50.835647,4.306448"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3390544	"48.863875,2.3321361111111"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3391618	"48.8666,2.35349"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3392	"0.4174,33.1951"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3392489	"48.085,-4.3206"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q339258	"13.31666667,43.25"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3392805	"50.3342,-4.14866"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3392944	"46.159444444444,-1.1513888888889"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q339332	"41.878908333333335,12.488719444444444"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q33935	"32.08,34.78"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3393563	"45.481194444444,-73.553111111111"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3393679	"49.180361111111,-2.24585"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3394015	"43.13472222,24.71722222"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q339420	"55.709077,12.534113"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q339443	"54.4155,-3.5017"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q33946	"50.083333333333,14.416666666667"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3394637	"59.335833,18.076111"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3394749	"20,71"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q339484	"39.958056,-75.173611"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q339527	"-41.444444444444,147.13777777778"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3395302	"53.07017,-3.42679"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3395318	"53.333333333333,-3.8555555555556"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3395336	"53.2833,-3.60853"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3395358	"51.736,-4.307"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3395413	"56.426180555556,-5.1328"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3395452	"53.2179,-3.0573"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3395754	"41.118,29.066"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3395778	"59.330306,18.077301"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q33959	"43.701944444444,7.2683333333333"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q339608	"54.62,-1.58"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q33962	"43.8175,7.775"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3396347	"54.43063333,-2.29049722"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3396360	"53.133,-3.095"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3396445	"55.43,-4.636"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3396700	"48.8255,2.232178"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3396731	"51.463,-3.164"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3396751	"48.8219,2.23528"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3396790	"52.7,-4.0166666666667"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3396849	"55.9522630007715,-4.52469573070757"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3397002	"50.508,-4.07"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3397261	"39.992114,116.261042"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3397336	"53.089,-2.433"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3397348	"52.0614,-2.7083"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3397374	"51.5896,-2.999"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3397397	"51.689,-1.24"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3397409	"52.2084,0.115767"
http://34.240.58.30:8010/view_connections?entity=https://www.wikidata.org/entity/Q3397480	"52.781,-3.089"
