https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q739048	"37.88472222,-4.77888889"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7390499	"35.4054,-105.566"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q739203	"16.6,-49.76666667"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q739207	"51.11916667,1.32944444"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q739250	"50.776561111111,-2.57435"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q739341	"51.532222222222,-0.15666666666667"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q739364	"51.495825,-0.139475"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7394201	"51.4612,-0.573492"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7394277	"43.33733333333333,-82.446"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q739428	"42.25,-71.066666666667"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7394377	"50.90795,-1.441965"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7394474	"51.05,1.53333333"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q739452	"40.7269,-73.6497"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q739627	"40.796111111111,-77.862777777778"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q739666	"52.89385,0.87357"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7396868	"53.476123,-2.235498"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q739687	"23.409166666667,88.378611111111"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q739700	"51.516666666667,-0.05"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7397235	"44.0458,-123.082"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q739751	"-8.5,143.683"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7397690	"-45.9112,170.351"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7398738	"52.0043,0.2077"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q739877	"26.96,86.56"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q739976	"48.565277777778,2.7141666666667"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7399834	"22.28194444,114.2225"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q739996	"51.1964,3.2536"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7400528	"52.62219,1.222895"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7400532	"52.6203,1.2347"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q740057	"51.1987,-0.8181"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q740144	"47.976944444444,4.4969444444444"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7401509	"42.657008333333,-73.751505555556"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7401866	"52.050202,1.152956"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7402001	"54.326,-5.718"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7402084	"49.454456,-2.525396"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q740246	"35.011141,135.76693"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q74035	"50.896666666667,4.3438888888889"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7403798	"53.4138,-2.3046"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q740418	"50.8742,-1.35328"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7404365	"53.5111,-2.3398"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7404381	"53.485,-2.2716666666667"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7404388	"53.487222,-2.323611"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7404397	"51.2014,-0.1683"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7404796	"51.0703,-1.79992"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7404808	"51.0711,-1.8065"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7404969	"48.875395,2.33583"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7405383	"40.734278,-73.994583"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q74057	"48.067777777778,11.373888888889"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7405779	"60.04527778,17.73972222"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7405850	"51.513,-0.604"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q740599	"50.6064,3.3497"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7406118	"53.4006,-2.9898"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7406143	"52.2877,-1.6012"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7406147	"52.4919,-1.8577"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7406151	"55.8542,-4.246"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7406165	"53.7079,-0.805565"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7406198	"53.8388,-1.7879"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q740620	"51.25,0.566667"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7406231	"51.0792,1.07972"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q740756	"43.366666666667,-80.966666666667"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7407823	"36.0653,-94.1743"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q740845	"37.027777777778,-7.8388888888889"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q740863	"50.68558429129,14.53774710235"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q740865	"21.792777777778,31.3775"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q740932	"51.99,-1.044"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q740965	"-21.135833333333,-44.261944444444"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q741012	"54.1528,12.0606"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7410354	"45.5678,-62.6576"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q741098	"36.202222222222225,36.16138888888889"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7411	"52.5,6"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q741123	"34.0982,-118.3684"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q741133	"74.7167,-91.85"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7412332	"29.6369,-82.37"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q741317	"52.7409,-1.38526"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q74136	"51.7765,-3.08876"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q741400	"51.335,-0.742"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7414040	"37.7556,-122.405"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q741415	"51.113411111111,-2.4528027777778"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7414580	"11.01916667,-84.39638889"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7415949	"53.658,-1.486"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7415952	"53.6506,-1.46967"
