Column 1	coordinate location
Q1542489	48.85875,2.232778
Q154250	
Q1542521	
Q1542534	
Q1542536	
Q1542537	53.316666666667,-8.2
Q154255	
Q1542555	
Q1542585	50.886389,4.359722
Q154260	
Q1542629	
Q1542651	53.476944,-2.941667
Q1542661	
Q1542667	
Q1542668	53.211944,6.565556
Q1542680	
Q154269	
Q15427080	
Q1542710	
Q1542729	
Q15427318	
Q1542735	
Q1542772	
Q154278	
Q1542784	57.30640055,-5.270443478
Q1542805	
Q1542806	
Q1542811	
Q1542815	
Q1542826	
Q15428408	
Q1542841	
Q1542842	
Q15428438	
Q15428604	
Q1542864	
Q154287	
Q15428775	48.140836,11.577339
Q154288	
Q15428854	
Q15428862	
Q15428865	
Q15428868	
Q15428883	
Q1542899	
Q15429006	
Q1542906	
Q15429067	
Q15429070	
Q15429123	
Q1542914	49.9028,10.85604
Q1542915	
Q15429216	
Q15429249	
Q15429254	
Q15429265	
Q15429306	
Q15429307	
Q15429337	
Q15429356	
Q1542938	
Q15429439	
Q15429551	
Q1542958	
Q15429589	
Q15429607	
Q15429707	
Q154298	49.434444,7.775833
Q15429831	
Q15429850	
Q15429875	
Q1542990	
Q15429916	
Q15429972	
Q15430081	
Q15430328	
Q1543041	
Q154305	
Q15430513	
Q154306	
Q15430625	
Q15430700	
Q15430724	
Q15430754	
Q15430769	
Q15430939	
Q15430972	
Q1543102	
Q15431042	
Q1543109	51.5487,-0.8941
Q15431126	
Q15431689	
Q15431709	
Q15431999	
Q15432015	
Q154322	51.504166666667,-0.11666666666667
Q15432439	
Q15432478	
Q154325	
Q15432539	
Q154326	
Q15432673	
Q1543268	
Q15432816	
Q15433076	
Q1543308	
Q15433159	
Q154332	
Q1543320	
Q15433209	
Q15433242	
Q15433282	
Q154335	
Q15433525	
Q15433702	
Q15433771	
Q15433785	
Q15433877	
Q15433915	
Q15433971	
Q15433983	
Q1543399	
Q154340	
Q1545354	
Q15434105	
Q15434230	
Q1543426	
Q15434298	
Q1543431	
Q15434322	
Q154345	
Q15434619	
Q1543468	
Q15434866	
Q154349	
Q15434945	
Q15435065	
Q15435214	
Q1543522	51.3374,12.3883
Q1543524	51.3369,12.3885
Q154353	
Q15435490	
Q15435810	
Q15435832	
Q15435984	
Q15436190	
Q1543634	
Q154365	
Q154367	
Q15436769	
Q154372	41.49,13.813888888889
Q1543727	
Q15437313	
Q1543741	
Q15437492	
Q15437518	
Q1543777	
Q1543791	
Q15437983	
Q15438183	
Q154383	
Q15438350	
Q15438476	
Q15438490	
Q15438503	
Q15438558	
Q15438588	
Q15438612	
Q15438635	
Q1543874	26.4195292,-81.8103521
Q15439031	
Q15439192	
Q1543922	-16.858888888889,-151.47333333333
Q15439317	
Q15439321	
Q15439654	
Q1543997	
Q15439986	
Q15440038	
Q1544006	
Q154401	48.13333333,17.1
Q1544011	
Q1544018	
Q15440234	
Q15440363	
Q15440483	
Q1544055	
Q15440636	
Q15440696	
Q15440896	
Q154409	55.69444389,37.53972194
Q15440936	
Q154411	
Q1544111	
Q1544126	
Q1544133	
Q154414	51.5369,-0.144444
Q1544144	
Q15441503	
Q15441704	
Q15441709	
Q15441916	
Q154421	
Q15442160	
Q1544219	
Q154422	50.813216666667,-0.77436388888889
Q1544227	
Q154423	
Q15442375	
Q154425	
Q154426	50.95,11.575
Q15442776	
Q1544279	
Q1544281	
Q154430	
Q1544304	
Q1544318	
Q1544319	
Q154432	
Q1544320	54.446689,-2.994461
Q15443219	
Q1544344	51.5183,-0.126111
Q1544351	54.0867,-1.75773
	54.16667,-1.86667
Q1544356	
Q154438	
Q1544384	53.468611111111,-2.2363888888889
Q1544385	
Q15444293	
Q154444	
Q15444780	
Q154448	
Q1544523	
Q1544534	
Q154454	
Q1544563	55.733333333333,12.566666666667
Q1544595	54.383333333333,-0.75
Q154460	
Q15446043	
Q1544612	
Q15446263	
Q15446294	
Q15446334	
Q1544645	
Q1544655	51.761111111111,-1.2627777777778
Q1544656	
Q15446670	
Q154467	
Q1544671	
Q154470	
Q15447416	
Q1544759	
Q1544816	
Q154482	
Q154483	
Q154490	
Q1544901	
Q1544903	51.510555555556,0.090277777777778
Q1544908	
Q15449332	
Q15449497	
Q1544975	
Q1545000	
Q1545013	
Q154502	
Q1545022	
Q154503	
Q154504	
Q15450676	
Q1545071	
Q1545080	
Q154510	
Q1545104	
Q15451727	
Q15451851	
Q15451894	
Q1545193	52.380833333333,4.6363888888889
Q15451996	
Q15452015	
Q15452053	
Q15452085	
Q15452210	
Q15452232	
Q15452271	
Q1545232	
Q15452362	
Q15452409	
Q15452450	
Q15452487	
Q15452559	
Q15452563	
Q15452678	
Q15452690	
Q15452710	
Q15452800	
Q15452805	
Q15452811	
Q15452884	
Q15452928	
Q15452989	
Q1545302	
Q15453100	
Q15453157	
Q154532	
Q15453202	
Q15453218	
Q1545329	
Q1545331	
Q15453326	
Q15453349	
Q1545344	55.791647222222,-5.0187472222222
Q15453498	
Q1545354	51.5,0.05
Q15453628	
Q15453810	
Q1545397	
Q15454001	
Q1545405	
Q15454192	
Q15454366	
Q15454394	47.545334,7.596664
Q15454460	
Q15454651	
Q15454670	
Q154547	
Q154549	
Q1545509	39.917944,-75.136889
Q15455339	
Q154554	
Q15455408	
Q154556	
Q15455687	
Q15455714	
Q15455776	
Q15455941	
Q154561	50.928333333333,11.582222222222
Q15456101	
Q1545624	
Q15456368	
Q15456430	
Q15456440	
Q15456585	
Q15456629	
Q1545679	51.395833333333,-0.44888888888889
Q154568	48.148333,11.57
Q15456821	
Q1545713	52.933333333333,1.3
Q1545718	
Q154577	
Q15457800	
Q15457902	
Q15457915	
Q1545795	
Q154581	
Q15458102	
Q15458124	
Q15458134	
Q15458182	
Q15458398	
Q1545841	
Q15458420	
Q15458454	
Q15458473	
Q1545849	
Q15458630	
Q15458652	
Q15458730	
Q15458952	
Q154590	
Q1545903	
Q15459062	
Q15459100	
Q1545923	52.9722,-3.1711
Q154594	
Q1545951	
Q154596	55.083,21.883
Q154599	
Q1546	42,-93
Q1546001	
Q154602	
Q1546028	
Q1546066	
Q154607	52.246111111111,20.995833333333
	52.25,21
	52.229666,21.012222
Q1546073	
Q154610	
Q15461047	
Q154611	
Q15461373	
Q15461487	
Q1546149	
Q154615	
Q1546166	-42.4417,171.1952
Q15461768	
Q15461771	
Q15462	
Q1546213	
Q15462162	
Q15462164	
Q15462598	
Q1546261	51.51801,-0.10189
Q15462617	
Q15462627	
Q1546270	
Q15462703	
Q15462704	
Q1546271	
Q154628	-3.808714,149.026611
	-5,150
Q1546290	
Q15463126	
Q15463138	
Q15463168	
Q15463177	
Q15463374	
Q15463489	
Q154635	48.645,10.6
Q15463524	
Q15463572	
Q15463577	
Q15463660	
Q1546370	
Q1546398	
Q154640	
Q1546437	48.870555555556,2.2738888888889
Q15464509	
Q15464524	
Q1546583	
Q1546589	
Q1546600	
Q1546625	
Q1546645	53.445,-2.998
Q154667	
Q154668	
Q1546682	
Q1546686	
Q154674	
Q1546741	
Q1546743	
Q1546758	
Q1546759	
Q1546771	
Q1546792	
Q1546793	
Q15468	41.433333333333,2.2333333333333
Q1546806	
Q154681	48.115992,13.593897
Q1546812	
Q1546822	
Q154685	
Q1546864	
Q1546865	
Q1546906	45.434464,12.3266
Q1546926	52.7923,-0.4523
Q154697	
Q1546995	
Q154705	
Q1547128	
Q154715	47.509722222222,6.7983333333333
Q1547158	
Q15471671	
Q15472	
Q154720	54,-2
Q15472169	
Q1547220	
Q154724	48.909722222222,2.4386111111111
Q154728	48.675,5.891666667
Q1547286	48.86305556,2.33333333
Q1547289	
Q1547315	51.5346,9.90067
Q15473742	
Q1547379	51.1,0.183333
Q1547388	
Q154741	50.11666667,8.68333333
Q1547461	49.1406,9.21807
Q1547466	55.949444444444445,-3.1908333333333334
Q15474747	
Q154748	49.159722222222,5.3827777777778
Q1547484	
Q1547513	
Q1547529	
Q1547559	53.1836,-2.89606
Q1547561	51.511883,-0.144518
Q154764	
Q1547681	53.1,5.83
Q154770	
Q15477165	
Q1547738	
Q1547759	
Q1547776	
Q1547800	
Q1547854	52.44194444,13.28722222
Q15479	42.5,1.9666666666667
Q1547907	
Q15479103	
Q154792	
Q1547934	
Q154797	
Q1548025	
Q1548033	
Q154804	51.3387,12.378727777777778
Q1548060	
Q1548101	
Q154812	
Q154816	
Q1548170	
Q1548178	
Q1548206	
Q1548213	
Q1548225	
Q154824	
Q1548249	
Q1548256	
Q154828	52.508333333333,13.3375
Q1548297	
Q1548307	
Q1548386	40.666666666667,-113.66666666667
Q1548406	
Q154842	
Q154844	
Q1548444	52.087219444444,5.0958305555556
Q154846	50.116666666667,8.6833333333333
Q1548465	
Q154849	43,11
Q1548491	
Q1548493	
Q15485065	
Q15485154	
Q15485157	
Q1548518	
Q1548525	
Q15485279	
Q15485284	
Q15485321	
Q15485359	
Q15485363	
Q1548541	
Q15485413	
Q15485487	
Q15485620	
Q15485669	
Q1548575	
Q15485771	
Q1548579	48.2083,16.3728
Q15485825	
Q15485974	
Q15485987	
Q15485995	
Q154860	44.60472222,33.54111111
Q1548600	
Q1548603	
Q15486056	
Q15486086	
Q15486097	
Q15486311	
Q15486409	
Q1548645	
Q1548653	
Q15486584	
Q1548664	55.951313888889,-3.2008777777778
Q1548674	
Q15486775	
Q15486870	
Q1548690	39.89,-75.18
Q15487029	
Q15487117	
Q1548712	
Q15487204	
Q15487281	
Q154874	
Q15487556	
Q15488201	
Q15488350	
Q1548855	41.8789,12.54881
Q15488776	
Q1548890	
Q15488936	
Q15489198	
Q15489362	
Q15489452	
Q15489495	
Q15489595	
Q15489667	
Q1549	45.9725,4.3302777777778
Q1549023	52.3696,9.73061
Q1549024	
Q15490414	
Q15490598	
Q1549065	55.41,-3.28
Q1549069	56.383333333333,-4.2333333333333
Q15490755	
Q15490793	
Q15490794	
Q15490946	
Q15491084	
Q154912	
Q15491441	
Q15491450	
Q1549174	
Q15491764	
Q15491919	
Q154920	
Q15492540	
Q15492697	
Q154927	
Q1549278	31.56694,35.63361
Q1549283	
Q15493054	
Q1549326	
Q154934	
Q15493492	
Q15493566	
Q15493660	
Q1549372	
Q154938	
Q15493820	
Q15493952	
Q154940	
Q1549459	
Q154946	
Q154950	
Q1549525	
Q1549535	
Q154954	
Q154958	
Q154959	
Q1549591	
Q1549592	
Q1549606	
Q15496340	
Q154968	
Q15496829	
Q15496965	
Q15497087	
Q154971	
Q15497124	
Q15497351	
Q15497413	
Q15497462	
Q15497531	
Q1549757	
Q1549765	
Q15497876	
Q15497931	
Q1549803	
Q15498039	
Q1549808	
Q154981	
Q1549811	
Q15498395	
Q154987	52.51451,13.350111
Q15499	-24.67,-51.62
Q154993	
Q154996	52.521111,13.295833
Q154998	
Q155	-14,-53
Q15500033	
Q15500119	
Q155002	
Q15500651	
Q15500677	
Q15500928	
Q15501138	
Q15501174	
Q15501289	
Q155013	
Q15501541	
Q15501544	
Q15501567	
Q15501618	
Q155018	
Q15501884	
Q155019	48.692778,6.183611
Q1550190	
Q15501900	
Q1550193	51.499,-0.125
Q1550194	
Q1550214	
Q1550225	
Q155024	
Q1550248	
Q15502557	
Q1550276	
Q1550279	
Q15502967	
Q15503273	
Q15503418	
Q1550345	
Q15503598	
Q1550391	
Q15504328	
Q15505237	
Q1550557	
Q1550582	
Q155059	
Q15506220	
Q1550643	
Q1550653	
Q15507437	
Q155076	
Q1550789	
Q1550863	
Q155087	
Q1550874	
Q15508740	
Q1550890	42.8798755,-8.5427052
Q1550899	41.139817,-8.59702
Q1550933	
Q1551	53.55,10
Q1551015	
Q1551026	
Q155103	47.498333333333,19.040833333333
Q155107	51.053055555556,13.733888888889
Q1551076	
Q1551163	
Q15512134	
Q1551242	
Q155127	
Q15512861	
Q15513085	
Q15513569	
Q15514116	
Q1551419	40.99611111,28.92861111
Q1551439	50.5303,11.7536
Q155144	48.67,7
Q15514709	
Q1551483	-37.931666666667,144.75333333333
	-37.93113,144.75389
Q15515137	
Q155152	
Q1551523	
Q15515422	
Q15515551	
Q1551574	
Q155158	
Q15515825	
Q155164	
Q15516576	
Q15516580	
Q1551664	
Q155167	
Q1551695	
Q1551705	
Q155171	
Q155174	-22.912166666667,-43.230163888889
Q15517773	
Q155178	
Q1551794	
Q1551843	
Q155198	
Q155207	
Q15520830	
Q155211	52.4333,13.3167
Q15521469	
Q15521985	
Q1552233	
Q15522382	
Q1552240	39.2025604,-0.3111645
Q155225	45.439216666667,12.342397222222
Q1552255	
Q155226	53.811666666667,10.374166666667
Q15523	46,9.2666666666667
Q15523834	
Q15523940	
Q15524684	
Q15524822	
Q15524927	35.708611,139.761194
Q15524951	
Q15525007	
Q15525081	
Q1552509	
Q1552544	
Q1552579	
Q1552595	
Q15526591	
Q15526616	
Q15526626	
Q15526669	
Q155271	
Q1552718	
Q15527774	
Q15528164	
Q15528381	
Q1552839	
Q1552846	
Q155285	50.8972,4.3392
Q1552859	48.866944444444,2.3319444444444
Q1552868	
Q15529123	
Q1552913	
Q155296	
Q1553	41.5,-100
Q1553000	
Q1553005	
Q1553054	55.2067,14.9722
Q155309	55.916666666667,37.816666666667
Q155311	
Q1553195	
Q1553201	
Q155321	31,35
Q1553250	
Q1553251	
Q15532610	
Q155335	
Q1553390	
Q1553482	
Q1553526	48.4944,5.4956
	48.7689,4.8042
Q155354	50.810833333333,8.7736111111111
Q1553587	
Q155360	
Q1553678	
Q155375	
Q1553755	
Q1553864	
Q1553876	37.76666667,-0.83333333
Q155398	
Q1554	53.551961111111,9.9855805555556
Q155402	
Q1554036	
Q1554038	
Q155407	
Q1554076	
Q1554129	53.3669,-0.0061
Q1554167	
Q1554224	
Q1554225	
Q1554228	
Q155425	
Q15542964	
Q155430	8.7527361111111,167.6831
Q1554447	
Q1554462	
Q1554471	
Q15545507	
Q1554558	
Q155457	
Q15546415	
Q1554659	
Q155466	19.8228,-155.477
Q15546770	
Q15547961	
Q15548045	
Q15548076	
Q155481	
Q1554820	
Q1554827	
Q155483	
Q15548309	
Q155493	
Q155496	
Q1555	14.609861111111,-90.52525
Q15551	41.233888888889,1.8041666666667
Q15551224	31.7861,35.22687
Q1555247	
Q155534	
Q1555341	
Q155538	
Q155540	
Q155545	
Q1555499	
Q1555506	
Q1555508	
Q15556375	
Q155566	
Q155569	55.816666666667,37.333333333333
Q155570	50.983333333333,11.166666666667
Q155573	
Q155575	
Q155585	
Q1555881	
Q1555903	
Q1555938	-90,0
Q155594	
Q155596	
Q155599	
Q1555998	45.911111111111,8.5377777777778
Q1556	53.556944444444,9.9638888888889
Q155608	
Q15562333	
Q155626	
Q155629	
Q1556309	
Q155639	
Q1556395	
Q155644	
Q1556445	
Q1556464	
Q155647	
Q1556523	
Q1556532	
Q155656	
Q155661	
Q1556676	
Q155668	
Q155669	
Q15568	22.284166666667,114.13777777778
Q1556819	
Q15570	22.419722222222,114.20679166667
Q155700	
Q15571255	
Q1557159	
Q155718	
Q155723	
Q155726	59.366667,28.183333
Q15573130	50.4697,-3.50375
Q155734	
Q15574	-34.92066666666667,138.6053611111111
Q155740	
Q1557554	
Q1557569	
Q155759	
Q1557678	
Q155768	
Q1557682	
Q155776	23.9611,86.1371
Q1557760	47.13867,9.52269
Q1557763	
Q155777	
Q1557792	26.22,78.17
Q1557837	
Q155786	
Q1557877	
Q155790	
Q1557929	45.80944444,15.97
Q1557935	
Q155794	
Q1557943	
Q1557944	
Q1558	38.5,-98
Q1558039	
Q155805	
Q1558054	
Q15580856	
Q15581	42.31916667,3.33333333
Q155810	52.480555555556,13.251388888889
Q155812	
Q15581476	
Q15581505	
Q155822	
Q155834	
Q1558439	
Q1558471	
Q1558496	
Q1558535	
Q155855	
Q155857	
Q155863	60,29.766666666667
Q1558858	
Q155891	
Q1558934	
Q15589476	
Q155896	
Q1558986	
Q15590336	
Q1559067	
Q155907	
Q155909	
Q1559123	
Q1559132	
Q1559143	
Q155921	51.99649,-0.74256
Q1559267	
Q155930	
Q1559301	
Q155935	
Q1559382	
Q1559436	
Q1559544	
Q155956	
Q1559605	
Q155961	
Q1559665	
Q15597	41.28,1.9766666666667
Q1559701	
Q155971	
Q155972	
Q155975	49.948444972662,15.268225887967
Q155980	
Q155981	51.968055555556,12.084444444444
Q1559946	51.5302,-0.0551
Q155995	46.98333333,18.35
Q156	
Q1560	53.55513,10.01231
Q156005	
Q156013	
Q156020	54.71666666666667,20.516666666666666
Q156026	
Q1560267	
Q156031	56,26
Q156034	
Q156035	
Q15604441	37.05944,15.29306
Q156047	
Q15604721	
Q15605	
Q15605346	
Q156077	
Q156080	49.938055555556,17.904444444444
Q156081	
Q156086	
Q156091	
Q15609295	
Q15609389	
Q1561061	41.670833333333,-73.0825
	41.67399,-73.07316
Q156111	50.05,19.93333333
Q1561117	
Q15612126	59.38333333,28.2
Q156128	
Q1561361	
Q15614005	
Q15614394	
Q15614636	
Q156147	
Q15614763	
Q15614793	
Q156150	52.3,-3.4166666666667
Q15615108	
Q156152	
Q156156	39.58,-75.64
Q15615686	53.186,-2.89232
Q15616152	
Q15616177	
Q15616513	
Q1561764	
Q156178	
Q1561788	
Q15617994	
Q1561812	
Q15618153	
Q15618458	
Q156187	
Q15618705	
Q1561874	
Q15618781	
Q15618890	
Q15618993	
Q156190	
Q15619205	
Q15619211	40.7469,-74.0051
Q15619237	
Q156193	
Q156199	51.033333,13.733333
Q1561991	50.9108,8.0273
Q1561995	
Q156203	
Q1562040	
Q156207	
Q1562081	
Q1562095	
Q1562096	
Q15620963	
Q15620975	
Q1562100	
Q15621165	
Q15621286	
Q156214	
Q15621768	
Q156218	
Q15622	41.307222222222,2.0038888888889
Q156223	
Q15622363	
Q15622972	
Q15623112	
Q1562328	
Q15623456	
Q15623573	
Q15623665	45.15944444,10.79444444
Q15623737	
Q15623774	
Q156238	
Q15623926	
Q15623928	
Q15623950	
Q15624333	
Q15624921	52.36005,4.874
Q1562531	
Q1562547	
Q1562616	
Q1562657	
Q156267	
Q156268	
Q1562684	
Q15627068	
Q15627169	
Q156272	
Q15627238	
Q15627245	
Q15627275	
Q15627351	
Q15627491	
Q15627509	
Q156280	
Q1562860	
Q15628644	
Q15628788	
Q156292	50.8275,6.9080555555556
Q1562993	
Q1563	23.136666666667,-82.358888888889
Q15630017	
Q1563033	
Q1563072	55.766111111111,37.6075
Q15630878	
Q15631336	
Q15631341	
Q15631401	
Q156315	
Q1563177	
Q1563198	
Q156321	
Q15632133	
Q15632180	
Q15632372	
Q15632463	
Q15632482	
Q156325	-33.641388888889,-78.841111111111
Q15632617	
Q15632632	
Q156329	
Q15632948	
Q156333	
Q1563354	43.719444,7.276111
Q15633582	
Q1563362	
Q15633738	
Q15633785	
Q15634281	
Q15634285	
Q156343	
Q1563436	-33.034722222222,18.009722222222
Q15634554	
Q15634581	
Q15634695	
Q1563495	
Q156351	
Q156353	39.06,-120.73
Q1563565	
Q15635954	
Q15636196	51.511761,-0.149689
Q156362	
Q15636229	
Q1563623	
Q1563624	
Q15637169	
Q15637174	
Q15637293	
Q15637299	
Q15637301	
Q15637310	
Q15637418	
Q15637644	
Q15637706	
Q15637808	
Q15637827	
Q1563789	
Q156386	
Q1563878	
Q156389	
Q1563891	
Q1563898	54.1808,12.2275
Q156390	
Q156391	
Q1563911	
Q1563921	
Q15640053	
Q156401	
Q15640388	55.75222222,36.80666667
Q156404	
Q1564064	
Q1564067	58.678611,23.355278
Q156418	
Q156424	
Q15642541	
Q1564256	
Q15642599	
Q156426	
Q15642625	
Q1564273	
Q1564275	
Q156428	
Q15642834	
Q156435	
Q15643578	
Q1564366	
Q156439	47.693055555556,9.0630555555556
Q1564423	
Q156447	
Q1564483	
Q15644879	
Q1564496	
Q1564497	
Q1564499	
Q15645384	
Q1564539	35.1,15.18333333
Q1564571	
Q156460	
Q1564601	
Q1564604	
Q15646111	
Q15646474	
Q15646510	
Q15646536	
Q15646667	
Q156467	39.64,-110.58
Q15646712	
Q15646758	
Q15646769	
Q15646830	
Q156472	
Q15647248	
Q15647452	1.44222224,173
Q156475	41.768055555556,-91.128611111111
Q15647601	
Q1564767	
Q1564771	51.4,2.81666667
Q156478	
Q15647906	
Q15647945	
Q1564825	
Q15648574	
Q1564862	
Q1564871	
Q156490	
Q156491	
Q15649152	
Q1564937	
Q15649457	51.74798888888889,19.45615111111111
Q156495	
Q15649796	
Q1565048	40.041666666667,26.183888888889
Q156505	
Q15650559	
Q1565100	
Q156513	
Q156515	51.3378,12.3805
Q1565152	
Q156521	
Q15652198	
Q1565225	
Q15652429	
Q156531	
Q156533	
Q156535	
Q15654425	
Q1565448	
Q1565509	
Q156552	
Q1565521	
Q156554	56.7,5.8666666666667
Q15655434	
Q156556	
Q1565600	
Q1565647	48.0077,11.0881
Q156565	50.383333333333,24.016666666667
Q156567	
Q1565693	39.3228,-77.7302
Q156572	
Q156578	
Q1565784	
Q1565790	
Q15658	
Q156591	31.774166666667,35.175555555556
Q1565911	29.725694,-95.390417
	29.725556,-95.390556
	29.72556,-95.39056
Q156598	52.157073,4.485404
Q1566	
Q1566015	
Q156603	
Q156607	
Q15661340	
Q1566135	52.1631,13.4744
Q156616	
Q156617	
Q156622	
Q1566235	
Q1566255	
Q156631	
Q1566322	
Q1566430	
Q156644	
Q156649	
Q156652	
Q1566524	
Q1566548	
Q1566584	
Q1566593	
Q156681	49.7,4.9444444444444
Q1566943	
Q1566965	
Q1566974	
Q1566987	
Q156700	
Q1567008	
Q1567027	
Q15672	36.998976477778,-109.045172275
Q156722	52.519444444444,13.398333333333
Q1567221	
Q156723	
Q156725	
Q156726	48.922777777778,24.710555555556
Q1567296	
Q156731	
Q156732	46.633333333333,32.6
Q156733	
Q156737	54.338888888889,10.1225
Q15674	31.58003,130.52806
Q1567414	
Q1567420	
Q156746	
Q156747	49.574444444444,34.568611111111
Q1567478	53.676,-1.491
Q156749	
Q156753	
Q1567676	
Q156771	
Q1567717	
Q156778	
Q15678788	
Q1567884	51.23222,2.92972
Q156789	47.36,8.56
Q15679	38.880277777778,-6.9752777777778
Q156791	
Q1567913	
Q1567915	
Q156796	
Q1568	25,77
Q15680058	51.3749,1.4451
	51.36667,1.6
Q1568029	50.4959,-4.2257
Q156806	
Q15681	37.769722222222,-3.7888888888889
Q1568111	
Q1568118	
Q156814	
Q1568142	
Q1568148	51.4984,-0.126472
Q1568183	
Q156819	-26.303888888889,-48.845833333333
Q15682	36.535,-6.2975
Q156828	51.266666666667,15.566666666667
Q156833	
Q1568338	
Q1568359	
Q156839	
Q15684	40.948055555556,-4.1183333333333
Q1568400	
Q1568413	
Q1568434	41.3085,-72.931
Q1568507	
Q1568510	
Q1568528	
Q1568611	
Q156864	
Q15686806	
Q15686915	
Q15686919	
Q156872	
Q1568757	
Q156877	
Q156878	
Q1568785	51.51305555555555,-0.11583333333333333
Q15688	40.654347222222,-4.6962222222222
Q156882	37.75,26.8333
Q1568863	
Q15688633	
Q156889	
Q156890	
Q156896	
Q156901	
Q1569073	
Q1569078	
Q156909	
Q156913	
Q1569131	48.1322,11.5978
Q1569167	
Q1569204	
Q15692068	
Q156921	
Q1569225	
Q1569226	
Q1569251	
Q1569275	
Q1569339	
Q1569360	
Q15693748	
Q15693885	
Q15693924	42.6126,-70.665
Q1569396	48.874722222222,2.3683333333333
Q15694003	42.615,-70.662
