Column 1	coordinate location
Q1002788	
Q1002793	52.97,-3.17
Q1002798	
Q1002812	
Q100282	
Q1002826	55.4050965,-1.7152155
Q1002835	50.166,-5.437
Q100285747	
Q1002861	
Q100286501	
Q10029	
Q100292691	
Q100294968	
Q1002954	
Q1003	
Q1003030	
Q1003060	38.75657,-9.25451
Q1003082	40.607222222222,-74.281111111111
Q1003092	
Q10031089	
Q1003123	52.14,-3.41
Q100312530	
Q1003196	51.441111111111,0.76083333333333
Q100323539	
Q100323845	
Q1003240	38.4467,-105.228
Q100324261	
Q1003256	39.615833333333,-104.91138888889
Q1003260	60.731281266953,14.998924867778
Q100326569	
Q100327546	
Q1003286	53.7822,-0.413629
Q1003299	59.118208,10.22792
Q100332354	
Q100339660	
Q1003405	
Q100341898	
Q10034722	
Q1003486	37.333333333333,-104.58333333333
	37.333349,-104.583318
Q100349043	
Q10035	52.1119,5.1825
Q1003559	53.5333,-2.2833
Q1003588	
Q1003608	52.302,0.668
Q1003616	51.507,-0.0713
Q1003655	
Q1003662	34.531666666667,-83.983888888889
Q1003711	42.884444444444,-87.899166666667
Q1003724	44.879166666667,-91.918055555556
Q1003730	42.694444444444,23.331666666667
Q1003761	52.018,-1.017
Q1003771	-9.743055555555555,14.491388888888888
Q100377523	
Q100379957	
Q100384264	
Q100385264	
Q100387823	
Q1003951	
Q1003997	32.5,34.9
Q1004	
Q1004173	52.11,-2.33
Q1004175	
Q1004222	
Q1004223	54.32222222,40.875
Q10043	52.0422,5.4506
Q100434640	
Q100436727	
Q1004391	
Q100440	
Q1004401	
Q1004454	40.793611111111,42.609166666667
Q100448011	
Q100448153	
Q1004543	
Q1004677	36.482222222222,-87.844722222222
Q1004684	
Q1004693	57.933333333333,19.15
Q1004707	
Q100471023	
Q1004712	40.6252,-74.2378
Q100471774	
Q100471898	
Q100472048	
Q100472150	
Q1004761	41.4753,-81.8458
Q1004764	
Q1004786	
Q1004824	51.2431,0.9596
Q1004825	
Q1004970	52.65,-6.65
Q1005	13.5,-15.5
Q100500334	
Q100503226	
Q100506866	
Q1005082	60.45,26.033333333333
Q100509052	
Q100510366	
Q100510858	
Q1005118	
Q100520	
Q1005234	50.88,-0.09
Q1005287	
Q1005384	51.018333333333,18.056944444444
Q1005416	
Q1005420	
Q1005428	51.516666666667,15.8
	51.5253,15.79441
Q1005487	
Q1005573	
Q1005597	
Q1005598	
Q10056	52.083333333333,5.2333333333333
Q1005735	
Q100588581	
Q1005903	
Q1005922	52.366813888889,-1.4344972222222
Q100593611	
Q100593618	
Q100593619	
Q100593623	
Q100593629	
Q100593633	
Q100593640	
Q100593642	
Q100593643	
Q100593654	
Q100593656	
Q100593666	
Q100593674	
Q100593680	
Q100593684	
Q100593686	
Q100593688	
Q100593693	
Q100593697	
Q100593700	
Q100593701	
Q100593710	
Q100593721	
Q100594799	
Q1005953	43.615555555556,-84.247222222222
Q1006	10,-11
Q100604545	40.08,-74.90222222222222
Q100605699	
Q100606112	
Q1006160	
Q1006170	50.71946389,7.12425833
Q100623	
Q1006232	51.49166666666667,0.06666666666666667
Q1006241	
Q1006251	53.46775,-2.2363333333333
Q1006283	
Q1006309	-33.815,151.1011111
Q1006311	
Q1006321	25.583333333333,83.566666666667
Q1006389	41.265101944444446,-7.575051666666667
Q1006417	
Q1006424	
Q1006644	
Q1006668	40.867222222222,-73.627777777778
Q1006696	
Q1006733	
Q1006767	51.781,-1.375
Q1006783	51.1037,1.2016
Q1006835	
Q1006845	47.51944444,19.08111111
Q100684552	
Q1006876	
Q1006990	51.3289,-0.4094
Q1007	12,-15
Q1007011	41.7947,-88.0169
Q100701233	
Q100705276	
Q100707	
Q100707163	
Q100707177	
Q1007083	50.350277777778,-3.5786111111111
Q100708722	
Q1007088	56.016666666667,-4.7333333333333
Q100709241	
Q100709275	
Q1007093	50.62,-3.413
Q100710213	
Q100710225	
Q1007103	48.981111111111,0.64194444444444
Q100710385	
Q1007106	50.43216,-3.68391
Q1007134	50.783333333333,5.7
	50.77777778,5.71083333
Q100715823	
Q1007199	43.197777777778,21.356666666667
Q1007201	-34.598055555556,138.745
Q100731037	
Q100736067	
Q100737040	41.89559627099423,12.473101291121862
Q100741986	
Q100751718	
Q10076267	
Q1007662	
Q100767	44.483333333333,9.7666666666667
Q100768798	
Q100770629	
Q1007711	-37.5811,144.714
Q1007767	
Q100782	44.93,10.375833333333
Q1007856	51.991,0.604
Q1007870	
Q1007874	-33.70166666666667,151.0972222
Q100787516	
Q1007895	
Q100792256	
Q1008	8,-6
Q100802531	
Q100808	44.695333333333,10.241555555556
Q100811	44.866666666667,10.066666666667
Q100814	44.8825,10.155833333333
Q1008226	49.209166666667,1.5697222222222
Q100826	44.683333333333,10.1
Q10083	51.5469,3.5403
Q1008313	51.65236319,6.25880905
Q10084	51.45,3.5833333333333
Q10084304	
Q1008506	47.86305432,10.54881322
Q1008595	50.627013945049,15.609473689336
Q10086	12.30861111111111,76.65305555555555
Q1008765	53.8711,-2.3916
Q10088	
Q1008803	
Q1008822	54.687222222222,25.277777777778
Q1008861	
Q100886244	
Q1008911	
Q1008912	34.433611111111,-119.63194444444
Q1008927	36.070555555556,-79.104166666667
Q1008959	57.23,-2.093
Q1009	7,12
Q1009008	
Q100906234	
Q100908250	
Q1009084	
Q1009123	
Q100916	44.816666666667,9.9833333333333
Q1009192	42.228611111111,-71.523055555556
	42.22871,-71.52256
Q1009206	55.8933,-4.0449
Q1009221	52.8598,-3.0538
Q1009227	51.869,-4.941
Q1009235	53.691,-1.312
Q1009242	51.606111111111,-1.2411111111111
Q1009249	
Q1009253	-27.616666666667,152.76666666667
Q1009254	55.696,-3.691
Q1009261	51.615,-2.959
Q100927743	
Q1009290	53.797,-1.663
Q1009298	50.61,-1.96
Q1009316	53.328,-2.712
Q1009324	54.403611,-1.737222
Q1009331	56.116666666667,-3.8
Q100937	
Q1009402	56.466,-4.318
Q1009468	52.4496,1.4477
Q100948	
Q100948764	
Q1009524	53.824088888889,-2.40405
Q1009584	48.863055555556,1.3444444444444
Q100959	44.920861111111,10.326361111111
Q1009604	61.595833333333,22.586111111111
Q100962	44.639944444444,10.38175
Q1009661	52.7281,1.3618888888889
Q100968555	
Q1009708	
Q1009788	
Q1009816	
Q1009823	56.5584,-3.14533
Q1009833	55.8436,-3.05
Q100983844	
Q100983910	
Q1009859	52.43,-2.12
Q1009866	57.6972588,-2.063646
Q100987322	
Q100989077	
Q100989084	
Q1009895	55.9833,-2.65
Q100993236	
Q1010	46.55,15.633333333333
Q1010000	55.5009,-4.33672
Q101003050	
Q101007226	
Q101007228	
Q101007229	
Q101007233	
Q1010098	56.1091,-3.74652
Q1010155	
Q1010156	56.1333,-3.38333
Q1010169	53.204,-2.353
Q101017	
Q1010175	55.9005,-4.46234
Q1010181	
Q1010210	50.233,-5.224
Q1010212	57.5815,-4.13237
Q1010220	56.0718,-4.33726
Q1010221	50.183,-5.416
Q1010225	41.64194,-80.14722
Q1010228	40.2025,-77.195
Q1010232	40.3128,-75.1289
Q1010236	40.12,-75.3417
Q1010244	39.9586,-75.605
Q1010251	45.91944444,63.31
Q101026	
Q1010266	56.07,-3.17
Q1010307	
Q1010314	39.565833333333,-0.34111111111111
Q1010316	55.6184,-3.05901
Q101032436	
Q1010334	57.5298,-3.21404
Q101034183	
Q1010347	56.0371,-2.8265
Q1010396	57.3293,-3.60877
Q1010409	
Q1010422	56.033333333333,-3.3833333333333
Q101045330	
Q1010466	41.133333333333,-7.4
Q1010477	
Q101047917	
Q101048620	
Q1010501	
Q1010517	48.8572,2.33806
Q1010519	
Q1010531	57.60859,-3.6157
Q1010539	40.3487,-74.0665
Q1010548	
Q1010549	
Q1010557	57.006,-5.831
Q1010566	49.096666666667,1.28
Q1010595	40.388444,-111.836389
Q1010639	-35.0667,138.85
Q101064557	
Q1010673	40.5087,-74.8601
Q101069148	
Q101071171	
Q101071932	
Q101072	
Q101072151	
Q101072631	
Q101081	44,6
Q101084958	40.760257,-73.979834
Q1010851	45.066944444444,0.12138888888889
Q101085992	
Q101086000	
Q101087561	
Q101091907	
Q101094841	
Q101094861	
Q1010949	40.966666666667,28.833333333333
Q101095859	
Q101095917	
Q101096094	
Q101096113	
Q101096142	
Q101097636	
Q1010998	57.413055555556,-6.1936111111111
Q1011	15.916666666667,-24.083333333333
Q101100708	
Q1011039	42.693055555556,27.708333333333
Q101104108	
Q1011062	51.731666666667,0.67583333333333
Q101107896	
Q101109183	
Q1011096	51.2226,1.4006
Q101114028	
Q1011149	55.886672,-2.156753
Q1011156	55.8778,-3.14827
Q1011181	34.206111111111,-118.19944444444
Q1011221	56.069,-3.719
Q1011336	55.9447,-2.95417
Q101137389	
Q1011374	51.095,4.6106
Q10113811	
Q1011387	54.835277777778,-4.0516666666667
Q1011416	57.597222222222,-4.4277777777778
Q1011428	55.826,-3.22
Q101143	
Q1011471	49.92473,1.07026
Q1011478	-33.87916666666667,151.2191667
Q1011507	55.65,-3.18
Q1011509	
Q1011513	56.6755,-5.1339
Q1011521	56.061111111111,-3.2333333333333
Q1011526	57.5832,-4.5457
Q1011545	55.884,-4.887
Q1011547	
Q1011564	
Q1011584	58.51,-3.49
Q1011600	53.279,-2.897
Q1011603	56.67362,-3.00503
Q1011611	54.845,-5.12429
Q101161670	
Q101162	
Q1011643	
Q1011665	56.705,-3.7330555555556
Q101167684	
Q1011677	57.688055555556,-4.1569444444444
Q1011681	56.546425,-3.266958
Q1011691	55.7,-2.4666666666667
Q1011720	55.1791,-2.81807
Q1011746	55.5373,-5.1235
Q1011751	55.852,-3.56854
Q1011778	57.7027,-2.8597
Q1011787	55.2382,-4.85614
Q1011817	
Q1011820	56.809444444444445,-2.6555555555555554
Q1011844	56.429180243628,12.878516679206
Q101186473	39.93333333333333,116.4
Q1011895	36.97515,-76.34967
Q1011948	55.68,-4.515
Q101194887	
Q1011953	51.5027,11.9549
	51.491104,11.95691
Q1011955	5.13333333,115.95
Q101195670	
Q101195976	
Q101198	
Q1012	46.22909194,15.264128741
Q1012006	57.4173,-1.85248
Q1012013	57.7167,-3.28333
Q1012019	55.737,-3.972
Q1012025	52.215,-1.876
Q1012028	57.443333333333,-3.1269444444444
Q1012031	52.664161111111,0.16031111111111
Q1012033	57.1432,-4.68066
Q1012054	56.058,-2.717
Q1012076	-37.823,144.998
Q1012082	53.466666666667,-2.2166666666667
Q1012152	
Q101217488	39.113411111,-77.2368
Q1012216	
Q101224	45.65,9.55
Q101229	45.5703685,9.767376
Q1012300	54.941,-3.929
Q101231490	
Q101232441	
Q1012388	42.063055555556,-88.119166666667
Q1012390	57.6816,-4.03701
Q101239000	
Q101239453	
Q1012395	56.5005,-2.71472
Q1012401	55.477,-2.546
Q1012411	51.652,-1.266
Q1012419	31.13749,97.17767
Q101242891	
Q101243423	
Q101243616	
Q101246823	
Q1012470	52.142022,-8.276138
Q1012476	51.951671,-7.845612
Q1012481	54.548,-3.5855
Q1012490	55.423333333333,-5.6061111111111
Q1012502	58.44317,-3.09171
Q1012505	53.419866,-6.475067
Q1012507	53.925,-3.015
Q101251350	35.46536111111111,139.521
Q101251494	
Q1012531	-10.651944444444,-68.503888888889
Q1012535	50.1,-5.27
Q101254	51.583333333333,-3
Q101257526	
Q101266	
Q1012791	46.105,7.06925
Q1012797	41.755833,12.291667
Q101280	
Q1012831	37.0104,37.798523
	37.00972,37.79417
Q101286	
Q101294	
Q1012949	48.569166666667,-2.1836111111111
Q1013	-29.55,28.25
Q1013038	41.54566,-71.29144
Q1013138	51.7214,6.30472
Q101322	
Q1013257	55.969,-2.962
Q1013261	40.850833333333,-73.97
Q101333	
Q1013370	-34.183333333333,18.433333333333
Q1013382	
Q1013398	51.8717,0.6913
Q101341	61.11464,10.46743
Q101341499	
Q1013421	-28.335,31.416111111111
Q1013495	41.59666667,-4.11430556
Q1013498	41.786666666667,-73.681388888889
Q1013510	38.7042,-107.611
Q101352	
Q1013528	51.4861,-0.3101
Q101352985	
Q101352992	
Q101353000	
Q101353006	
Q101353012	
Q101353014	
Q101353032	
Q101353056	
Q1013550	55.68,-4.069
Q1013574	53.6139,-0.2183
Q1013600	56.5014,-3.51727
Q1013608	52.044,0.961
Q1013614	56.713248,-4.965287
Q1013620	55.7533,-4.6319
Q1013623	38.75,-7.4333333333333
Q1013633	53.114444444444,-3.3105555555556
Q101364	45.874586111111114,9.890855555555556
Q1013660	43.406388888889,-88.703333333333
Q1013757	55.466666666667,-4.3
Q1013827	55.65,-4.7
Q101384	
Q1013970	53.59,-2.219
Q1014	6.533333,-9.75
Q101401	
Q1014026	
Q1014066	56.244,-4.21446
Q1014071	30.5044,-90.4656
Q1014075	56.421,-3.517
Q1014104	55.152,-2.999
Q1014107	
Q101413564	
Q1014178	42.1,-87.766666666667
Q101421673	
Q101422305	
Q101423333	
Q1014244	39.874444444444,25.270555555556
Q1014253	
Q101428109	
Q101430	
Q1014338	40.6807,-74.3603
Q101437	
Q101438739	
Q101438843	
Q101439154	
Q101440387	-32.998694444444446,148.26783333333333
Q101442367	
Q101444199	
Q101444559	
Q10145	
Q1014515	56.003593,-3.885745
Q1014524	56.19,-4.053
Q1014586	
Q10146	
Q101462	
Q10148	56.948888888889,24.106388888889
Q1014806	40.879444444444,29.061666666667
	40.88,29.066944444444
Q1014817	
Q101483295	
Q101487	
Q1014934	50.9535,-0.1262
Q101497	
Q10150	41.012222222222,28.976111111111
Q1015000	50.686388888889,16.235277777778
	50.68547,16.22938
Q1015005	54.923055555556,-3.0508333333333
	54.91716,-3.07415
Q1015021	41.652777777778,-70.283333333333
Q1015028	54.222777777778,16.857222222222
	54.22239,16.85715
Q101505	
Q1015058	
Q1015079	52.6425,-0.453056
Q101508	
Q1015092	51.34,-0.47
Q101509367	
Q10151	
Q101510046	
Q1015103	
Q101512	45.516666666667,9.75
Q101516613	
Q10152	37.96666667,23.71666667
Q101521557	
Q101521600	
Q101522	45.833333333333,9.5166666666667
Q101522111	
Q1015233	
Q1015257	
Q10153	60.166667,24.933333
Q101534	
Q1015356	51.0717,3.6733
Q101538	
Q101538727	
Q101539	
Q10155	44.820556,20.462222
Q101558799	
Q1015631	-27.983055555556,26.720833333333
Q1015639	54.312194444444,-130.32708333333
Q101566864	
Q1015672	-39.933333333333,175.05
Q1015681	-41.216666666667,174.91666666667
Q10157	55.766667,37.666667
Q101571358	
Q1015773	-41.133333333333,174.85
Q1015788	31.369722222222,119.82388888889
Q10158	59.933333,10.756389
Q1015813	-37.6561,145.514
Q1015818	55.0616,-3.26424
Q101583	25.720555555556,32.610277777778
Q101584269	
Q1015874	34.151111111111,-118.44833333333
Q1015967	52.56605,-2.0728111111111
Q1015978	-6.175,106.82861111
Q1016	27,17
Q10160	
Q101602	
Q101603	
Q101609	
Q10161	40.3442,49.8502
Q1016100	-32.883333333333,27.4
Q1016169	55.793888888889,-4.8636111111111
Q10162	
Q101625	31.62947,-7.98108
Q1016263	40.03,-75.61833333333334
Q1016269	
Q1016292	52.395611,-6.945076
Q1016334	
Q1016369	
Q101638	
Q1016410	
Q101659	
Q1016629	51.510277777778,-0.14138888888889
Q1016633	36.089722222222,-79.445555555556
Q1016639	
Q1016648	
Q1016699	
Q10167	45.7666,4.8356
Q101674	
Q1016753	55.61,-4.28088
Q1016788	52.936,0.76
Q1016813	50.89,0.32
Q1016818	52.077,0.718
Q1016829	43.909722222222,5.7161111111111
Q101685	45.521388888889,9.5927777777778
Q1016857	56.0568674,-3.2385913
Q101687	
Q1016871	
Q1016878	52.344611111111,0.5089
Q1016909	55.8309365812475,-4.30772642163086
Q1016911	55.975277777778,-3.6105555555556
Q1016920	57.88,-4.03
Q1016925	55.620555555556,-2.8188888888889
Q1016931	57.45,-2.78333
Q1016944	57.5091,-1.7832
Q1016948	
Q1016956	51.858,-0.113
Q1016963	55.9667,-2.88333
Q101698	
Q1016985	54.958,-4.492
Q1017	50.776207,6.083788
Q1017001	51.5324,9.9432
Q1017002	
Q1017019	
Q1017049	51.7428,0.2188
Q1017052	50.8647,0.2577
Q1017055	
Q1017068	54.491686111111,-3.5898555555556
Q101711	
Q101716172	
Q1017166	
Q1017175	24.18,88.27
Q101717588	
Q1017199	56.33,-3.83395
Q1017204	55.7194,-2.74855
Q101720774	
Q1017260	45.206388888889,5.7402777777778
Q1017265	
Q1017269	42.375109,-71.114567
Q101730	48.924444,2.36
Q1017331	53.8,-9.5333
Q1017385	43.76885,11.26148056
Q1017398	35.702881,139.443596
Q101740	
Q1017420	
Q101751	
Q1017523	
Q1017532	51.412777777778,-0.33805555555556
Q1017546	
Q1017583	43.454722222222,-76.506666666667
Q101761	
Q101761842	
Q1017675	
Q101771016	
Q101776	
Q1017793	60.1657673657,24.9500737154
Q1017855	
Q1017857	
Q10179	-30,30
	-28,31
	-31,30
Q1017927	38.706388888889,-9.1741666666667
Q1017943	50.85,-1.18
Q1017948	40.860555555556,-79.894722222222
Q1017960	43.868888888889,18.408611111111
	43.853333333333,18.375833333333
Q101797	
Q1018039	48.827972,2.351568
Q1018066	
Q1018071	
Q1018079	
Q1018091	
Q1018119	
Q1018121	50.389,-3.921
Q1018122	54.533333333333,-3.2666666666667
Q1018128	-34.588888888889,-58.430555555556
Q1018133	50.75,-1.55
Q1018137	50.348,-3.573
Q1018144	-33.724167,18.955833
Q1018157	51.484,-2.7626
Q1018159	5.3941666666667,100.36638888889
	5.3991666666667,100.36388888889
Q1018225	52.227777777777774,-0.26666666666666666
Q1018231	32.346944444444,-108.70722222222
Q101828	
Q1018305	44.941944444444,5.8563888888889
Q1018308	35.794722222222,-95.253055555556
Q1018319	
Q1018342	
Q1018418	51.237644444444,-0.20583333333333
Q1018423	52.7661,-0.886
Q1018429	51.208,-4.12
Q101843	
Q1018439	
Q1018448	54.9,-1.52
Q1018482	
Q101849	
Q1018490	50.97,0.1
Q1018492	
Q1018505	55.81,-4.16
Q1018528	54.2017,-1.15838
Q1018540	55.9801,-3.17005
Q1018557	50.902980555556,-0.40633888888889
Q1018565	52.492852777778,-1.9682277777778
Q1018597	-28.648333333333333,153.6177778
Q101860	
Q101860688	
Q1018614	
Q1018652	
Q101866	
Q1018668	51.08,-1.864
Q1018680	25.716666666667,-80.25
Q1018681	34.704166666667,-98.508333333333
Q1018723	55.8625,-4.0266666666667
Q1018730	51.9982,-4.98041
Q1018743	37.339166666667,-104.58388888889
Q1018750	50.816944444444,15.609444444444
Q1018756	55.6352,-4.7896
Q101876	
Q1018787	52.838,-1.549
Q101884	
Q1018874	55.653611111111,-2.2638888888889
Q1018877	6.7999722222222,-58.183305555556
Q1018894	
Q1019	-20,47
Q1019099	52.2247,4.6717
Q101910631	
Q1019110	
Q101911126	
Q1019160	34.988888888889,-80.549722222222
Q101918	52.2167,5.95
Q1019203	
Q1019210	42.766944444444,-78.617222222222
Q1019229	
Q101929	
Q101935	
Q1019385	
Q1019470	56.566666666667,9.0269444444444
Q1019479	51.2785,-2.7777
Q101949	
Q101951	
Q1019517	
Q1019529	51.9058,4.2486
Q1019541	50.083055555556,14.331944444444
Q101965	
Q101966	
Q101978	
Q1019805	42.455833333333,-75.062222222222
Q101985	
Q101991	
Q1019967	50.267452244873,16.114874404709
Q101998	
Q1019994	
Q1020	-13,34
Q1020014	50.832,-0.319
Q1020018	
Q1020020	54.532961111111,-2.9349
Q1020025	58.45,6.0066666666667
Q1020030	52.066,0.203
Q102005	
Q1020115	
Q102014	
Q10202	
Q1020213	41.562222222222,-73.598333333333
Q1020217	51.2038,-3.4738
Q1020224	33.9042,73.3903
Q1020227	56.127,-4.173
Q1020231	52.087,-0.722
Q1020232	57.973331,-3.975074
Q1020236	57.061,-2.13
Q1020251	55.947,-4.923
Q1020265	55.516,-4.379
Q102029	
Q102034	
Q1020341	41.069166666667,-73.859722222222
Q1020354	54.71361111111111,-5.8075
Q102036118	
Q1020362	52.5413,-1.3725
Q1020364	51.4,0.18
Q1020373	-36.415,148.6177778
Q102039658	
Q102045840	
Q102045989	
Q102047	
Q102047439	
Q102059	
Q1020606	
Q1020609	41.293888888889,-72.3825
	41.29177,-72.3762
Q1020618	
Q102066	
Q1020668	40.8753,29.0944
Q102068294	
Q102070097	
Q1020730	35.5,-85.016666666667
Q102074988	
Q102078	
Q1020785	18.985277777778,-99.099722222222
	18.98622,-99.10051
Q1020800	50.95,0.73333333333333
Q102080344	
Q1020806	46.851332,9.53236
Q102082844	
Q102083	
Q1020860	
Q102090	
Q102091	
Q1020942	34.25722,-118.60028
Q1020951	53.925,-1.822
Q1020958	53.5665,-2.8869
Q10210	
Q102102677	
Q102104752	
Q1021048	
Q102105	
Q102109059	
Q102109834	
Q102110916	
Q102113	
Q102114571	41.90290816502192,12.514513499749677
Q1021152	45.677777777778,5.47
Q1021160	
Q1021164	51.703,-3.041
Q102116514	
Q1021167	55.54,-4.66
Q1021179	53.749166666667,-1.6022638888889
Q102120878	
Q102121453	
Q102123802	
Q102124	
Q102126166	
Q102128174	
Q1021290	
Q102129595	
Q102131448	
Q1021319	52.0417,0.72815
Q102133367	
Q1021350	52.09388888888889,1.32
Q1021386	
Q102139	
Q102140	
Q102147736	
Q102149839	
Q1021527	40.541944444444,-74.363055555556
Q1021540	40.6774,-74.2893
Q1021545	40.7928,-74.0046
Q102158	59.379166666667,28.200555555556
Q102158688	
Q1021588	42.610555555556,-71.218055555556
	42.61065,-71.23422
Q1021645	
Q102165	
Q1021681	42.2428,-83.6183
Q1021686	
Q1021711	
Q1021714	40.94,-74.071111111111
Q102178	
Q102179937	
Q102187069	
Q1021897	44.4911758,11.3526772
Q1021898	51.67,0.38
Q102192	
Q1022	48.776111111111,9.1775
Q102204	
Q1022046	
Q102204875	
Q102205	
Q1022071	
Q1022110	
Q1022115	35.338611111111,140.14722222222
	35.33333,140.16667
Q102212167	
Q1022125	
Q1022147	
Q102215665	50.89497078696052,4.338603962355271
Q1022158	49.807631038816,13.596848701046
Q102217	55.183333333333,30.166666666667
Q102227835	
Q102231	
Q102234137	
Q102235	
Q102240959	
Q1022447	53.725,-1.719
Q102245189	
Q1022471	
Q1022479	
Q1022488	50.827777777778,-0.15277777777778
Q10225	
Q102250838	
Q102251	
Q1022513	
Q102253066	
Q1022541	-16.035,34.801
Q102256995	
Q102260466	
Q102260654	
Q102267872	36.37661111111111,139.08763888888888
Q10227	
Q102272	
Q1022733	53.424,-2.322
Q1022741	53.363,-2.728
Q1022753	50.227222222222,3.1033333333333
Q102276804	
Q102277188	
Q102284	
Q102289	
Q102291	
Q102291548	
Q102292035	
Q1022937	40.74,-75.311111111111
	40.74038,-75.30962
Q1022943	44.669722222222,-74.981111111111
Q1022995	
Q1022996	34.5,-84.9425
Q10230	
Q1023009	
Q102301	
Q102302234	49.240974,-122.971295
Q102304	
Q102304013	
Q102304047	
Q102304071	
Q102304098	
Q1023100	
Q102311530	
Q102312601	
Q1023132	
Q1023137	
Q1023138	
Q1023139	
Q1023141	
Q1023142	
Q1023143	
Q102314823	
Q102316600	
Q102317	50.8725,20.631944444444
Q102323	
Q102328	
Q102341	
Q1023452	49.8,-99.6333
Q102347032	
Q1023481	31.598611111111,-83.25
Q1023499	42.25,-73.789722222222
Q1023511	42.206944444444,-71.686111111111
	42.20704,-71.68562
Q1023544	43.468055555556,-89.741666666667
Q1023550	42.911111111111,-87.864166666667
Q102356	
Q1023601	34.2246944,-118.0571153
Q1023682	22.7,71.683333333333
Q1023739	
Q102379	
Q1023903	22.51957,113.03476
Q102392	
Q1023939	54.529,-2.676
Q1023948	53.742,-2.009
Q1023953	41.7925,-88.0883
Q102396604	
Q102397	48.1,20.783333333333335
Q102397359	
Q1024009	52.05,0.917
Q1024024	54.429,-2.84
Q1024037	42.316666666667,-71.05
Q1024045	53.871,-3.004
Q102406	
Q1024099	50.81,0.16
Q1024102	54.372,-1.623
Q1024114	
Q1024118	53.442,-2.277
Q102413149	
Q102419	
Q1024201	50.237222222222,2.4297222222222
Q102427	
Q102430221	
Q1024362	40.44105,-3.68635
Q102438	
Q10244	
Q102443	
Q1024445	
Q102448	
Q1024499	
Q1024566	
Q102462	
Q1024682	16.316666666667,-61.05
Q1024683	
Q1024734	-28,153.41666666667
Q1024747	
Q1024817	
Q1024829	-34.608858333333,-58.373755555556
Q1024854	51.50222,-0.1293
Q1024869	
Q1024878	
Q1024885	52.243538888889,-3.3854694444444
Q1024891	43.45861111,-3.80666667
Q1024896	50.3535,-4.454
Q102490	
Q1024900	51.59672,-3.33682
Q1024911	52.659661111111,-3.14725
Q1024913	53.4833,-10.0167
