Column 1	coordinate location
Q20426324	
Q20426326	
Q20426327	
Q2042664	51.98755,0.89171111111111
Q204268	
Q20427	42.983333333333,12.416666666667
Q20427320	
Q20427422	
Q20427427	
Q20427429	
Q2042754	51.90778,4.48028
Q2042756	
Q204284	
Q204296	
Q204299	
Q2043007	
Q2043034	
Q2043065	51.549,-2.463
Q204310	
Q20431158	43.6766666667,4.62777777778
	43.676944444444,4.6286111111111
Q204317	49.811666666667,6.4216666666667
Q204324	
Q204327	
Q2043270	43.6682,-79.3932
Q2043282	
Q2043291	52.09,-1.693
Q204330	
Q2043357	
Q204342	36.98016388888889,-76.43836388888889
Q2043465	50.93,0.06
Q20434659	37.979444444444,23.716111111111
Q2043489	
Q2043519	
Q204352	
Q2043522	
Q2043528	
Q20436	42.956111111111,12.703333333333
Q204363	
Q2043648	
Q2043671	
Q20437094	
Q20437641	
Q2043788	
Q20438614	
Q2043891	
Q204390	
Q204398	
Q2044	43.771388888889,11.254166666667
Q2044044	
Q204405	
Q2044120	
Q204418	
Q204424	38.9108,-77.4442
Q2044251	51.799,-0.721
Q20442589	
Q204426	
Q20443008	
Q20443047	
Q2044361	
Q2044369	
Q204439	30.833333333333,28.95
Q2044455	
Q2044462	52.425,1.597
Q20445547	
Q2044564	
Q204457	60.388086111111,5.3228722222222
Q2044607	
Q2044609	
Q204461	
Q2044646	
Q2044660	44.46666667,33.85
	44.463482,33.860157
	44.608055555556,33.598333333333
Q2044679	50.615980555556,-1.2227888888889
Q204469	
Q2044691	
Q204473	
Q2044874	
Q2044924	56.0697028005574,-3.46354139436256
Q204493	
Q2044961	
Q2044984	
Q204499	
Q204503	
Q2045066	
Q2045071	
Q204514	
Q2045149	
Q2045332	52.588838888889,0.51095
Q204534	
Q204537	
Q20454	44.645277777778,7.4905555555556
Q204543	
Q204547	50.881078333333335,3.4000994444444443
Q2045501	
Q2045508	
Q2045517	
Q2045535	
Q2045550	
Q2045574	
Q2045587	37.931266,-122.688294
Q204566	
Q2045683	44.779166666667,-93.336388888889
Q2045695	
Q204571	
Q2045733	
Q204577	
Q20458	43.3517882,12.5772674
Q2045806	52.448,-2.134
Q204583	40.7558,-73.98332
Q2045849	54.019427777778,-0.39021666666667
Q20459	
Q204590	
Q2045972	45.46487901,9.20325501
Q20460	
Q204600	
Q204616	
Q2046167	
Q2046187	
Q2046203	-25.316666666667,31.016666666667
	-25.31667,31.01667
Q204622	48.88235,2.3818222222222
Q2046277	
Q20463	
Q2046308	
Q2046310	
Q2046319	
Q2046325	
Q2046452	
Q2046480	
Q2046537	52.746,-1.476
Q204669	
Q2046694	
Q204670	
Q2046738	
Q2046743	
Q204680	
Q204685	
Q204686	
Q2046863	54.238527777778,-4.4073888888889
Q2047030	
Q204708	
Q204709	51.916666666667,4.4
Q2047097	
Q2047098	52.274166666666666,20.974444444444444
Q204711	
Q2047146	48.21,16.3665
Q204720	52.056388888889,-2.7161111111111
Q2047247	48.85638889,2.34555556
Q2047280	52.5181,13.3933
Q2047313	
Q204735	
Q2047357	
Q20474	
Q2047414	55.916666666667,21.063888888889
Q2047417	54.9686,-1.6171
Q2047427	39.91555556,116.39083333
Q20475	
Q20475021	40.181388888889,44.514444444444
Q20475025	40.181388888889,44.514444444444
Q204751	
Q2047511	
Q2047548	41.90119901925085,12.479835790610935
Q2047553	37.4864224,-3.8372808
	37.4833,-3.83333
Q204757	35.583333333333,27.133333333333
Q2047593	41.89833,12.47278
Q2047620	45.43055556,12.33138889
Q2047650	41.904097222222,12.470447222222
Q2047652	19.5294444444,-98.8966666667
Q2047718	
Q2047733	
Q2047745	50.85,-4.2166666666667
Q204776	
Q204779	
Q2047814	52.5,5.0666666666667
Q2047860	
Q20478836	
Q2047916	
Q204794	
Q2048003	
Q20480414	
Q204806	7.783333,6.766667
Q2048113	
Q204812	44.412217,8.931089
Q2048123	33.8242,-116.55
Q204815	
Q204818	
Q2048258	51.95,-0.083333333333333
Q204839	
Q204844	
Q2048521	
Q2048526	51.1598,0.2652
Q204854	
Q2048581	35.270555555556,-77.585
Q2048624	
Q20486366	
Q2048640	
Q20487083	
Q204871	50.086388888889,14.411944444444
Q20488450	
Q204885	
Q204889	
Q20489	44.65,7.6333333333333
Q204894	
Q204895	
Q204911	
Q204914	
Q204917	
Q204920	
Q2049231	42.3625,-71.361944444444
Q20492565	
Q20492801	43.2983536551,-2.24795129759
Q2049287	
Q2049337	
Q204936	
Q20494	42.793333333333,13.093888888889
Q204940	55.916666666667,-3.5
Q204943	
Q204956	54.009,-6.4049
Q204957	55.681388888889,11.085
Q2049578	53.9147,-2.1895
Q2049615	54.396388888888886,-3.479722222222222
Q2049680	51.181,-0.321
Q204975	
Q204979	47.465833333333,3.7458333333333
Q2049795	53.9875,10.7111
Q20498168	
Q204984	
Q2049869	-15.8017,-47.8603
Q204989	17.319722,-62.747222
Q2049919	
Q2049937	52.829,-0.481
Q204999	
Q205	
Q205001	
Q205011	
Q20501935	
Q20502	
Q205020	
Q20502197	32.074583333333,34.783694444444
Q205022	3.5,8.7
Q2050326	34.22833,-118.53583
Q2050339	
Q205034	
Q2050362	
Q2050370	
Q205047	36.183333333333,44
Q205049	
Q2050622	51.5,4.3
Q2050653	-27.471191,153.018104
Q2050687	
Q205077	
Q2050782	
Q2050835	51.31,0.105
Q205096	
Q205116	47.411388888889,0.9825
Q2051192	51.852261111111,-0.18005
Q2051212	
Q2051240	
Q205130	
Q2051330	
Q205136	42.880556,-8.543889
Q205139	
Q2051523	
Q2051577	52.55,-2.04722
Q20515985	40.166738888889,44.298161111111
Q2051620	
Q2051651	
Q2051722	51.2242,0.4286
Q205178	
Q205192	48.206507,16.365262
Q2051949	
Q2051955	
Q2051997	55.950718,-3.224491
Q2052008	
Q205204	
Q2052146	51.966666666667,0.58333333333333
Q2052148	38.69328,-9.35695
Q20521670	
Q205218	60.866666666667,14.733333333333
Q2052231	50.9177,-0.493295
Q2052248	
Q205227	
Q2052302	41.897599,12.471746
Q2052309	50.566666666667,-3.7333333333333
	50.56537,-3.71725
Q2052367	
Q20524698	
Q20524871	
Q205253	
Q2052588	51.5290117,-0.2400825
Q2052689	
Q205269	
Q2052698	
Q205282	
Q20528383	
Q20528428	
Q20529153	
Q2052935	
Q2052944	
Q20529645	
Q2052983	50.848,-0.546
Q205299	
Q20530059	
Q2053022	52.261666666667,14.215277777778
Q2053072	
Q2053108	
Q205314	
Q2053142	
Q20532	
Q205333	31.779419,35.239425
Q2053376	
Q2053454	
Q205355	51.569722,-0.437222
Q2053561	51.0733,2.795
Q205358	51.536111111111,0.078888888888889
Q205365	
Q205367	47.61611111111111,1.5172222222222222
Q20536850	
Q205375	
Q2053764	
Q205377	
Q205379	51.4,12.33333333
Q205380	40.733611111111,-74.001666666667
Q2053810	51.633,-1.499
Q20538317	
Q2053900	
Q2053902	
Q2053926	
Q20539293	
Q205398	
Q20539899	
Q2054021	
Q20540385	
Q2054042	51.7001,-1.448
Q2054124	74.33333333,-93
Q2054135	45.46735,9.19004
Q2054189	51.4123,-0.0453
Q2054191	
Q205422	45.565,-107.42888888889
Q205423	
Q2054338	
Q205436	49.87888888888889,12.33688888888889
Q2054371	51.4294,-0.2513
Q2054398	
Q20544194	
Q2054507	
Q205451	
Q2054530	
Q2054753	
Q2054765	
Q2054880	
Q2054905	
Q2054923	
Q205495	
Q2055046	
Q2055056	54.191568,-3.097915
Q20550569	
Q205509	
Q2055229	
Q2055282	52.854,-1.686
Q2055297	
Q205533	
Q205537	49.04,3.9591666666667
Q205540	48.365,10.8992
Q2055436	
Q2055438	40.1933,-87.9731
Q205545	
Q20555	44.366666666667,7.85
Q205555	
Q2055592	
Q205560	
Q2055618	52.2383,-0.9071
Q2055773	48.872549,2.342141
Q2055803	
Q205584	48.435,2.1622222222222
Q205585	
Q205586	47.092222222222,5.4897222222222
Q205588	
Q2055880	
Q2055886	
Q205592	48.753333333333,2.2966666666667
Q205596	
Q20560055	
Q205606	
Q205612	
Q205632	48.911111111111,2.3825
Q2056456	
Q205647	
Q205651	
Q205653	
Q2056552	54.5419,-1.91528
Q205662	
Q2056628	
Q2056637	50.866666666667,5.6833333333333
Q2056641	
Q205665	
Q205666	51.4034,-0.337499
Q2056663	
Q205667	
Q205672	
Q2056762	51.13,-4.19
Q2056775	51.514722222222,-0.099444444444444
Q205679	51.544722222222,-0.0575
Q2056796	
Q2056816	
Q205684	
Q2056865	
Q20568918	
Q20568928	
Q205690	51.543611111111,-0.47611111111111
Q205697	22.5736296,88.3251045
Q20571	42.733333333333,12.733333333333
Q205711	65.104166666667,35.800555555556
Q2057113	53.2225,6.573889
Q205721	
Q2057246	
Q2057262	
Q2057276	51.259219444444,0.29485
Q2057288	
Q2057315	
Q205734	
Q2057368	
Q205739	
Q205740	
Q2057432	
Q2057461	
Q205747	
Q2057470	
Q2057483	
Q205751	
Q205757	
Q2057625	51.451477777778,0.051772222222222
Q2057658	
Q2057675	
Q2057705	51.913888888889,-2.5869444444444
Q2057725	51.165413,13.477283
Q2057733	
Q205779	
Q2057791	
Q2057798	
Q205780	
Q205783	
Q2057931	
Q2057955	
Q2057971	
Q2058024	34.664875,135.500956
Q2058053	
Q205811	
Q20581324	
Q2058137	
Q2058152	51.947,1.255
Q205817	51.541666666667,-0.10222222222222
Q2058209	
Q2058212	
Q2058242	
Q2058262	
Q2058295	
Q2058306	
Q2058311	
Q2058342	
Q205842	39.192222222222,-106.82444444444
Q2058437	42.318055555556,-84.020555555556
Q2058454	51.382222222222225,-1.3402777777777777
Q2058456	54.594358333333,-5.9364805555556
Q205849	
Q2058581	47.557123,7.591584
Q2058611	38.9437,-77.0526
Q205863	
Q205868	
Q2058702	53.5529,-0.485
Q205874	
Q2058746	
Q2058749	
Q205875	
Q2058797	
Q205882	
Q205887	36.866667,39.033333
Q205892	
Q205895	
Q2058997	52.279,1.073
Q2059003	51.581736111111,-0.71338055555556
Q20590060	51.48549,-3.18298
Q205905	54.047,-2.801
Q2059057	
Q20591350	
Q2059179	50.4517378,4.1475857
Q205921	
Q2059227	
Q205929	50.687222222222,10.914166666667
Q205930	
Q2059329	
Q2059416	
Q205947	
Q205949	
Q2059518	48.866777777778,2.3230833333333
Q2059538	
Q2059549	
Q2059586	
Q205961	
Q2059621	
Q205965	
Q2059704	
Q2059715	
Q205972	
Q2059728	50.831111111111,-0.64055555555556
Q2059735	
Q205976	31.777946,35.245686
Q205985	
Q205995	
Q20600111	52.811051,-3.339272
Q2060013	
Q20600573	52.781622222222,-3.7829722222222
Q206012	
Q206015	
Q206021	
Q206022	
Q20602528	53.3112,-3.8281
Q2060258	
Q20602688	54.266669444444,-2.0833305555556
Q2060270	
Q2060281	
Q2060306	
Q2060318	
Q20603222	
Q206033	
Q2060354	
Q2060421	
Q206048	
Q2060538	
Q2060578	
Q2060670	
Q2060703	
Q206077	
Q20608197	
Q2060832	
Q2060860	51.517102777778,-0.11691388888889
Q2060879	
Q2060901	
Q206097	
Q206101	55.68566,12.57748
Q2061067	52.9676,-1.3072
Q2061094	
Q2061106	52.48915,-0.29238055555556
Q20611078	
Q206116	40.802777777778,29.430555555556
Q2061176	40.774166666666666,-73.98416666666667
Q2061186	
Q206120	
Q206123	
Q2061246	
Q2061290	
Q2061309	35.9883,-84.2547
Q206137	57.596277777778,-13.687305555556
Q20614	53.75,-123.5
Q2061520	
Q2061530	
Q2061583	
Q206159	
Q206161	31.774117,35.180567
Q2061698	
Q206171	
Q2061725	
Q206173	
Q2061821	
Q206189	44.433055555556,34.087222222222
Q206190	
Q2061958	
Q206202	
Q2062030	6.45,3.4
Q2062069	
Q2062110	
Q20621177	52.367086111111,4.9037694444444
Q2062124	
Q206214	
Q206216	
Q206221	43.666666666667,3.1666666666667
Q206223	
Q206229	
Q2062309	
Q2062341	
Q206236	36.191,44.009
Q20623701	
Q206244	
Q2062446	
Q206261	
Q2062642	
Q2062733	
Q2062803	
Q2062835	
Q2062867	
Q206287	
Q20628805	
Q2062903	48.808888888889,2.1372222222222
Q2062920	
Q20630322	
Q206304	
Q20630482	
Q2063049	
Q20630535	
Q20630629	
Q2063082	29.98638889,-90.09341667
Q20631032	
Q20631457	
Q20631460	36.258611666667,36.896638888889
Q20631630	
Q20631632	
Q2063229	
Q206346	51.192778,6.433056
Q206348	
Q2063488	
Q20634975	
Q2063507	
Q20635181	
Q2063533	40.74700278,-74.00685833
Q2063602	50.841,0.477
	50.84105,0.476908
Q206361	
Q2063684	
Q2063700	
Q2063709	
Q2063805	
Q20638120	
Q20638126	
Q20638310	
Q206384	
Q20638632	
Q20638664	51.7,5.3166666666667
Q20638733	55.871483,-4.431447
Q20638782	52.17348,-1.54519
Q20638807	51.50722222,-0.14166667
Q2063885	
Q20638973	
Q20638988	6.78239,-58.50872
Q20639067	
Q20639080	
Q20639521	39.9608,-75.1631
Q20639551	
Q20639694	
Q20639847	
Q206400	
Q20640046	
Q20640922	
Q2064095	52.411389,16.947778
Q2064100	
Q206411	40.50891111111111,47.33232777777778
Q206415	
Q2064156	
Q20641818	
Q20641985	
Q20641988	
Q20642	
Q20642011	
Q2064212	
Q2064240	55.23416666666667,-2.582777777777778
Q20642583	
Q20642739	
Q20643324	
Q2064362	53.15,4.6
Q20643776	
Q206439	
Q2064394	
Q20643955	
Q2064435	51.9628,0.9028
Q20644914	5.6,-0.21666667
Q20644964	
Q2064585	
Q2064618	
Q206464	37.882777777778,-122.17972222222
Q206466	
Q2064687	-8.1438888888889,-41.15
Q2064725	
Q2064734	
Q20647864	
Q20648487	
Q2064853	-23.915833333333,-51.978888888889
Q20648556	
Q2064874	
Q20649162	
Q20649173	
Q206493	48.823055555556,2.2108333333333
Q20649879	
Q20649939	
Q20650437	
Q20650518	
Q20650523	
Q20650540	
Q20650761	
Q2065104	56.8554,-5.1929
Q206512	
Q206518	37.8014,-122.3976
Q2065184	
Q206521	48.868719444444,2.7818
Q2065227	
Q20652454	
Q20652466	
Q2065274	51.376,-0.342
Q2065289	
Q2065298	54.132,-0.797
Q20653353	
Q206534	
Q2065341	
Q2065363	
Q2065416	51.5262,-0.1178
Q206543	
Q2065439	
Q2065452	
Q20655472	
Q20655547	
Q2065556	
Q2065577	51.2738,0.5789
Q20656072	59.32889,18.10671
Q20656120	
Q20656232	
Q206564	61.512,16.507
Q2065666	51.5178,-0.116389
Q20656925	
Q20657126	
Q20657256	
Q20657326	40.565,-74.3375
Q2065736	
Q2065785	
Q20658380	
Q20658514	
Q2065905	
Q206592	
Q2065928	
Q206593	
Q2065934	
Q2065986	
Q2066	51.450833333333,7.0130555555556
Q2066007	31.691666666667,34.875
Q2066088	
Q2066129	49.8486,3.28639
Q2066131	
Q206615	
Q2066152	
Q2066160	51.7608,-1.2639
Q2066166	
Q2066202	
Q2066224	
Q2066278	23.131666666667,-82.336388888889
Q206634	
Q206637	
Q2066376	49.964,-6.289
Q20664331	
Q20664570	
Q20664573	
Q20664817	
Q20665028	
Q2066520	
Q2066530	
Q2066531	
Q20665666	
Q206659	
Q2066623	
Q206667	
Q2066676	
Q20667180	
Q2066724	
Q2066737	
Q206676	
Q2066773	
Q20667921	
Q20668001	
Q20668043	
Q20668253	
Q20668387	
Q2066858	
Q206687	-41.293056,173.238056
Q2066909	
Q2066913	57.12491764,-5.883510475
Q2066943	
Q20669447	
Q20669467	
Q20669579	
Q206696	
Q20669622	
Q20669641	
Q206697	
Q20669981	
Q206702	47.374722222222,8.5483333333333
Q2067040	
Q2067046	
Q20670712	48.8603,2.352
Q20670758	
Q2067089	53.62,-1.88
Q2067103	
Q2067116	
Q20671381	
Q2067142	
Q206715	
Q20671511	
Q206717	
Q206718	
Q20671815	
Q2067192	
Q2067236	
Q2067247	54.1506,12.1439
Q2067294	
Q206730	42.227871,11.838912
Q2067331	43.27833333333333,5.353333333333333
Q2067336	
Q2067360	
Q2067378	
Q206741	
Q20675483	
Q20675495	
Q20675608	
Q206760	35.340277777778,33.319166666667
Q2067603	
Q206762	
Q20676381	
Q2067648	
Q20676514	
Q20676657	
Q2067712	
Q2067731	
Q206777	
Q2067821	
Q20679033	
Q2067918	
Q20679237	
Q20679472	
Q20679478	
Q20679496	
Q2067954	54.524988888889,-2.4267694444444
Q20679540	
Q206799	
Q2067996	
Q206809	
Q206811	
Q206814	
Q206820	
Q2068209	
Q206823	49.253861111111,4.0340277777778
Q20682340	
Q206832	
Q2068348	
Q20683492	
Q2068352	
Q20683884	
Q20683984	
Q20684013	
Q2068418	
Q20684185	
Q20684209	
Q20684227	
Q20684257	
Q20684266	
Q20684418	
Q20685111	
Q20685172	
Q20685182	
Q20685274	
Q20685350	
Q2068548	
Q20685577	
Q206856	
Q20685613	
Q20685694	
Q206859	28.3722,-81.5494
Q2068673	50.977,-0.949
Q20686840	
Q20686985	
Q2068744	
Q206878	
Q2068896	
Q206890	
Q2068935	
Q2068942	
Q2068984	
Q2068996	
Q2068998	50.8251813048,4.363904858776
Q2069010	
Q206912	
Q2069129	
Q206921	
Q206922	
Q2069251	
Q206934	55.894166666667,-3.0686111111111
Q206939	
Q206942	54.618333333333,-6.3952777777778
Q2069469	
Q2069494	
Q2069508	
Q2069518	
Q206957	41.083333333333,23.55
Q2069586	53.35288889,-6.27166667
Q206959	
Q206960	
Q206961	48.954722222222,2.3083333333333
Q2069633	
Q206966	43.966838888889,12.756261111111
Q2069665	
Q206967	
Q206976	
Q206988	51.896519444444,-2.0784277777778
Q206989	
Q206990	43.938866,12.771253
Q2069940	51.703,0.244
Q2069964	
Q2069978	
Q206998	
Q207	
Q207004	
Q2070100	
Q207011	
Q2070153	52.643,-0.483
Q20702	
Q2070225	40.7495,-73.9735
Q2070271	
Q207028	59.925555555556,30.296111111111
Q2070304	
Q207036	
Q207044	
Q2070445	55.951817816573,-3.19642562131267
Q2070542	
Q20706328	
Q20706330	
Q2070634	
Q20706460	
Q2070667	
Q20706792	
Q20706796	
Q2070717	53.108,-2.0234
Q20707362	
Q207076	
Q20707680	
Q20707738	
Q20707770	
Q2070778	
Q20707848	
Q207079	
Q207080	43.704166666667,7.3116666666667
Q20708021	
Q2070807	
Q20708107	
Q20708269	
Q2070859	
Q20708813	
Q2070892	
Q20708944	
Q20709441	
Q207095	50.516666666667,5.2333333333333
Q20709575	
Q207098	28.666666666667,77.416666666667
Q2070986	53.398,-2.9337
Q20709906	
Q20709912	
Q2071	
Q20710	
Q2071002	
Q207101	
Q207103	
Q207104	
Q2071045	
Q2071102	
Q207111	55.829,-3.922
Q20711295	
Q20711389	
Q20711409	
Q20711439	51.889462,0.904957
Q20711450	51.4852,-0.5055
Q20711544	
Q20711599	
Q20711659	
Q20711778	
Q207118	36.2,36.15
Q20711842	
Q20711853	
Q20711858	51.51133347,-0.15702778
Q20711889	
Q20711897	43.26276,-79.917713
Q20712035	51.45958,-0.17934
Q20712154	48.4099,-123.3694
Q20712171	
Q20712176	
Q20712193	
Q207123	
Q20712315	
Q2071244	
Q2071252	
Q20712678	
Q20712704	
Q20712873	50.725,-2.94
	50.725,-2.94
Q20713268	50.134166666666665,-5.687777777777778
Q20713315	
Q20713351	
Q20713372	
Q20713390	
Q2071345	
Q20713457	
Q20713460	
Q20713501	
Q20713570	
Q2071361	
Q20713673	
Q20713685	
Q20713777	52.55866,-3.134393
Q20713858	
Q20713878	52.345629,-0.534322
Q20713928	
Q20713942	
Q207140	
Q20714051	
Q20714098	51.394308333333335,-0.021425
Q20714121	51.49321,-0.2221
Q2071414	
Q20714209	
Q2071441	
Q207145	50.53095,2.639326
Q20714679	
Q2071479	
Q20715202	
Q207154	44.553055555556,-0.24944444444444
Q207156	44.805833333333,-0.63222222222222
Q20715665	
Q20716	
Q207162	48.816666666667,2.4833333333333
Q20716281	
Q207164	
Q20716439	
Q2071677	53.95,-1.0666666666667
Q20716958	
Q207172	
Q20717275	
Q207174	
Q207175	
Q207176	51.783333333333,-2.8666666666667
Q207179	
Q20718	
Q207183	
Q207184	
Q2071905	
Q20719177	55.679627777778,12.586002777778
Q2071919	
Q2071939	
Q20719690	
Q20719696	
Q207197	
Q2071993	
Q207201	51.558888888889,-0.28111111111111
Q2072045	
Q2072080	18.3,-70.05
Q2072081	
Q20721	
Q2072119	
Q2072122	
Q2072139	
Q2072152	
Q207218	51.513055555556,-0.30888888888889
Q207220	
Q207223	53.713889,-6.350278
Q2072238	
Q207226	48.378055555556,18.396388888889
Q20722777	
Q2072285	
Q20722965	
Q20723064	
Q20723082	
Q20723143	
Q20723338	
Q20723437	
Q20723634	
Q207239	36.2575,22.9975
Q207241	
Q20724128	
Q20724264	
Q2072431	
Q2072458	
Q20724606	
Q20724701	
Q20725	43.67026,-79.38677
Q207253	48.990555555556,1.7166666666667
Q2072547	
Q20725526	
Q207257	55.916666666667,-2.75
Q2072609	
Q2072616	
Q2072647	48.8896,2.24211
Q2072654	
Q20726593	
Q20726920	
Q2072706	35.289722222222,139.00472222222
Q207272	52.216666666667,21
Q20727352	
Q207293	
Q2072951	
Q207299	
Q20729926	
Q20730106	
Q20730193	
Q2073027	
Q2073030	
Q2073045	53.273,-2.773
Q20730691	
Q207307	
Q207308	
Q2073102	
Q2073106	
Q2073127	48.80486111,2.12083333
Q207315	
Q2073155	
Q2073177	
Q20731790	
Q207318	
Q20731803	
Q207320	
Q207321	35.468055555556,133.04861111111
Q20732236	
Q207323	38.4042,14.9658
Q207324	20.45,85.866666666667
	20.46497,85.87927
Q2073242	
Q207326	
Q2073268	
Q20732690	
Q207329	
Q20732971	
Q20733	
Q20733052	
Q2073308	48.851666666667,2.3516666666667
Q207332	
Q207333	
Q2073330	
Q2073334	
Q207335	
Q20733506	
Q2073356	
Q207336	
Q207338	
Q20733903	
Q20733957	
Q20733970	
Q20734117	
Q207342	33.6753,-106.4747
Q20734379	
Q207344	
Q20734672	
Q20734712	
Q20734718	
Q2073497	
Q207350	31.891388888889,34.807777777778
Q2073529	
Q2073537	
Q20735487	
Q207355	
Q207356	
Q20735679	
Q20735682	
Q207359	
Q207360	
Q207361	
Q207363	
Q207369	
Q207370	
Q207371	52.6835,-1.82653
Q207373	
Q207374	79.8,22.4
Q20737414	
Q20737525	
Q20737718	
Q20737736	
Q207378	
Q2073780	
Q20737894	
Q20738	
Q207380	
Q2073801	54.246572222222,-1.0543444444444
Q20738101	
Q20738234	
Q207383	-60.681944,-45.186111
	-60.583,-45.5
Q20738373	
Q20738397	
Q207384	
Q20738443	
Q207385	51.505277777778,-0.18833333333333
Q20738526	
Q207389	
Q20738945	
Q207390	
Q2073907	
Q20739099	
