Column 1	coordinate location
Q279883	51.517,-0.097836
Q27988727	
Q279890	40.043611111111,-75.181944444444
Q2798902	
Q27989069	
Q27989657	45.80993,9.08516
Q27990736	51.4806,0.301
Q2799076	
Q27991316	
Q279914	
Q27991492	
Q279924	
Q2799245	
Q27992545	
Q2799301	
Q27994935	
Q279951	11.75,79.75
Q27995555	
Q279956	
Q27995740	
Q27995743	
Q27996071	
Q27996474	
Q27996538	
Q27996692	
Q279968	49.75,6.63306
Q27997	
Q2799746	48.619166666667,7.7236111111111
Q279977	
Q27998720	
Q27998749	
Q27998906	
Q27999383	50.91726,13.34328
Q27999416	
Q2799943	51.217,4.39957
Q27999432	
Q28	47,19
Q28000241	
Q28000456	
Q28001273	
Q28002833	
Q28003	
Q28003131	
Q28003483	
Q28003913	
Q28003935	
Q280045	
Q28004591	
Q28005214	
Q28007107	
Q28007197	
Q28007406	
Q28007416	
Q28007447	
Q280075	
Q280077	
Q28008277	
Q2801004	
Q2801130	51.918889,4.481944
Q2801135	54.2057,-2.3609
Q2801230	
Q2801262	
Q2801455	
Q28015517	
Q28015566	
Q2801572	
Q2801621	
Q28016296	
Q2801695	
Q28017630	
Q28017853	
Q28017920	
Q280187	
Q28018927	
Q2801925	
Q2801959	51.22271,4.39917
Q2801971	
Q28020127	
Q28020499	
Q28021169	
Q28021354	
Q2802143	51.0356,3.7422
Q2802159	51.216494631554,4.3979695102984
Q2802217	
Q2802459	54.0618,-2.3027611111111
Q280251	
Q28025235	
Q28026019	
Q28026639	
Q280268	49.019444,12.098056
Q28027826	
Q28027827	
Q28028	
Q28028178	
Q28029283	
Q28029284	
Q28029286	
Q28029288	
Q28029289	
Q28029290	
Q28030374	
Q28030419	
Q28030869	
Q28031	55.059722222222,10.61
Q28031006	
Q280312	
Q28031402	
Q2803223	
Q280336	
Q28033642	48.868111111111,2.2214166666667
Q28033664	40.840493073055,14.183385009401
Q28033708	
Q28033733	
Q28033750	
Q28033775	
Q28035030	
Q28035292	
Q28035306	
Q2803535	
Q28035400	
Q28035423	51.507953,-0.133111
Q28035482	
Q28036752	
Q2803677	51.2493,0.4225
Q28037551	
Q2803758	
Q2803762	
Q28037640	
Q280379	
Q28038712	
Q2803875	
Q2803939	
Q2803940	51.3814,-2.426
Q28039480	
Q280411	
Q2804113	
Q280413	48.8477,2.264
Q2804130	
Q28041590	48.572319,7.763667
Q28042	55.7181,11.7103
Q2804215	
Q28042407	
Q28042478	41.311555816663386,-72.92888856233661
Q28042480	41.308768,-72.931856
Q28043022	
Q28043478	
Q280441	
Q28044426	
Q28045079	
Q2804531	51.4875,-0.3096
Q2804589	
Q280468	10.438333333333,106.19527777778
Q28047509	51.516422222222225,-0.15037499999999998
Q2804769	52.35,1.24
Q280479	
Q280481	
Q280491	47.760277777778,11.556666666667
Q280497	
Q2805	51.333333333333,6.5666666666667
Q28050159	
Q28050249	
Q28050438	
Q280506	54.139,-0.792
Q280507	45.441344,-75.696264
	44.89186111111111,-76.00439722222222
Q280512	
Q28051323	
Q28051545	
Q28051747	
Q2805178	52.07942,4.31039
Q2805191	
Q2805205	
Q2805266	53.78,-2.315
Q28052877	48.86277777777778,2.2872222222222223
Q28053684	
Q28054	
Q28054101	
Q28054108	
Q28054154	
Q2805417	
Q28054210	
Q28054704	
Q28054786	
Q28055126	
Q2805523	
Q28055652	
Q280557	25.4687224,-80.4775569
Q2805642	
Q28057096	
Q280571	
Q28057350	
Q28057455	
Q2805776	
Q28057760	
Q280579	
Q2805798	
Q28058288	
Q28058453	
Q2805863	
Q28060193	
Q280602	
Q28061671	
Q28061830	52.404861111111,-1.4602777777778
Q28061891	
Q28061934	
Q28061975	
Q2806212	
Q28062341	
Q28062614	
Q28064241	
Q28064385	
Q28064409	
Q2806451	
Q28064557	
Q28064872	
Q28064913	
Q28064914	
Q2806492	
Q2806495	
Q28065	
Q2806524	
Q28065413	
Q280657	
Q280662	
Q2806720	
Q2806722	
Q2806760	
Q28069010	
Q280693	
Q2807	40.418888888889,-3.6919444444444
Q28070554	
Q280751	
Q28077	
Q280783	
Q28078318	
Q2808	
Q28080399	
Q280808	
Q28080967	55.624527777778,11.663944444444
Q280817	
Q280824	51.448055555556,5.4897222222222
Q28085	
Q280851	
Q280855	
Q280856	
Q28085819	
Q28086004	
Q2808645	
Q280880	
Q28088641	
Q28088998	
Q28089939	
Q280903	
Q28092	46,-77
Q28092866	
Q280930	
Q280936	
Q28094327	
Q2809472	
Q28098285	
Q280999	52.6118,1.7207
Q281	
Q28100020	
Q28100128	
Q28100368	
Q28100907	
Q28100912	
Q28100916	
Q28101242	
Q28101423	
Q281019	
Q281020	
Q2810237	
Q28102591	
Q281034	
Q28104135	
Q28104189	
Q281060	49.32777778,8.56583333
Q28107315	
Q28107590	
Q281079	43.679444444444,-70.444166666667
Q28108	
Q281090	
Q28109088	
Q28109118	
Q28109277	
Q28109814	
Q2811	
Q28110223	
Q28110297	51.5124,-0.1142
Q28110454	
Q2811078	
Q281108	
Q281111	
Q28112778	
Q28113162	
Q28114052	
Q281164	52.621944444444,1.4891666666667
Q2811669	
Q281168	
Q281170	
Q281179	
Q2811992	
Q281216	53.76666667,-8.5
Q28122926	
Q281231	
Q28123288	
Q28123342	
Q2812388	
Q28124026	
Q281249	
Q28125207	
Q2812652	55.7003,13.19
Q28126619	
Q28126629	
Q28126763	
Q281272	38.1,-3.633333
Q28127203	
Q28127737	
Q28128111	
Q28128279	
Q28128648	
Q281287	
Q28129476	
Q28129963	
Q2813	
Q28130019	
Q28130054	
Q28130094	
Q28130157	
Q28130221	
Q28131269	
Q28131381	
Q28131433	
Q28131538	46.801071,-71.22507
Q281324	51.722,-4.717
Q2813257	
Q28132899	
Q28133045	
Q281336	
Q28133685	
Q28133969	
Q28133982	40.349451111111,-74.657431111111
Q28133992	
Q28134029	
Q28134268	
Q28134372	
Q28134461	
Q28134598	
Q281347	
Q28135061	
Q28135071	
Q28135085	
Q28135104	
Q28135114	
Q28135370	
Q28135382	
Q28135383	
Q28135869	51.521512,-0.148271
Q281359	53.141252,-6.569235
Q28136157	
Q28136196	
Q28136204	
Q28136231	
Q28136276	
Q28136414	
Q28136508	
Q28136530	
Q28136626	
Q2813663	
Q2813665	
Q28136767	
Q28136886	
Q28137031	
Q2813851	
Q2813877	
Q2813889	
Q2813947	35.24737,139.71644
Q2814	51.48277777777778,11.969722222222222
Q28140340	
Q281404	
Q2814117	
Q28142754	
Q28143	55.73333333,12.36666667
Q2814367	59.33174444,18.06596389
Q28144	
Q281460	
Q28146366	
Q281465	51.5025,-0.17777777777778
Q2814650	
Q28147010	
Q28148156	
Q28148504	
Q28149323	
Q28149833	
Q28149961	
Q2815002	
Q28150060	
Q281506	
Q2815074	
Q28150819	
Q28151514	36.85,10.316666666667
Q2815235	
Q28152398	
Q2815271	
Q28152787	
Q2815300	
Q2815344	
Q28154210	
Q28154497	
Q28154499	
Q28154540	
Q28154559	
Q2815472	
Q281550	22.204444,113.550278
Q28155147	
Q28155393	
Q28155677	
Q2815839	
Q2815948	
Q28159931	
Q2816089	
Q28162671	
Q28162699	51.51933888888889,-0.12774166666666667
Q28162723	
Q28162726	
Q28162732	
Q28162763	37.85,15.3
Q28162788	
Q28162858	
Q28163506	
Q28163641	
Q281637	
Q28164164	
Q281643	
Q2816439	
Q281644	
Q28164897	
Q28165	
Q281653	
Q2816553	
Q2816575	
Q28166776	
Q2816694	
Q28167332	
Q28169617	
Q281698	
Q28171280	
Q281719	
Q28171937	
Q281721	
Q28172108	22.558055555555555,88.35083333333333
Q2817221	59.25611111,17.21916667
Q28172324	
Q2817234	51.387847222222,-0.067508333333333
Q281725	48.1867,16.3094
Q28172681	
Q28173257	
Q2817331	
Q28173357	
Q28173359	
Q28173361	
Q28173552	
Q28173603	
Q28173605	
Q28173658	
Q281745	
Q281749	51.744166666667,-2.215
Q2817498	
Q281757	
Q2817898	
Q28179	37.533333333333,126.98333333333
Q281795	
Q28180	38.576666666667,-92.173611111111
Q2818028	
Q28181146	
Q281812	
Q2818124	
Q281829	
Q281833	
Q2818336	
Q28183725	
Q2818511	48.8531,2.34972
Q281859	55.768055555556,37.548333333333
Q2818685	
Q2818799	
Q2818917	
Q281892	
Q2819006	
Q281903	52.011667,4.354444
Q2819049	
Q2819161	-37.82,144.98333333
Q281918	
Q2819200	
Q28192868	51.51587,-0.14581
Q281939	
Q28194323	
Q2819441	
Q2819482	
Q28195110	
Q28195189	51.51915,-0.12814
Q28195226	
Q28195234	50.607644,-2.450463
Q28195239	
Q28195253	53.075,-2.219
Q28195494	
Q28196031	
Q28196260	
Q281964	
Q2819650	
Q281968	49.95,-6.3333333333333
Q2819681	
Q28197077	
Q2819708	
Q28197591	53.1174,-4.1194
Q28197664	53.827,-1.637
Q28198	32.298888888889,-90.184722222222
Q2819800	
Q2819812	
Q2819816	
Q2819832	
Q2819834	
Q2819856	
Q2819894	
Q2819953	
Q281998	
Q282	
Q282008	
Q2820111	
Q282016	
Q2820185	
Q282019	
Q282043	
Q2820434	47.511388888889,4.5297222222222
Q282049	
Q28206	44.310555555556,-69.78
Q2820635	43.896294,11.333067
Q2820659	48.838763,2.3384
Q28206636	
Q28206659	
Q28206879	
Q282070	
Q28208	37.96666666666667,126.55
Q282090	
Q28209017	
Q282094	
Q282096	
Q282097	45.498916666667,-122.68875
Q28211133	57.80784,-4.05791
Q282112	
Q282129	
Q282144	
Q2821491	
Q282150	
Q2821502	
Q2821532	
Q2821533	
Q2821539	
Q2821570	56.364218055556,-3.4923911111111
Q2821724	
Q282175	
Q28217871	37.6675,128.70555555556
Q28218	30.4475,-91.178611111111
Q2821803	
Q28218160	37.6675,128.70555555555555
Q282184	
Q282186	
Q28218611	
Q28219783	
Q28219974	
Q2822045	
Q28221557	51.518569444444445,-0.06339722222222223
Q282218	
Q2822225	37.78785,-122.40065
	37.787944,-122.400444
Q2822246	
Q2822251	
Q2822257	
Q282226	
Q28222661	
Q28222697	
Q2822270	
Q2822278	
Q2822279	
Q2822280	
Q28222811	
Q282230	
Q28223017	
Q2822312	43.297222,5.385308
Q2822319	
Q2822331	
Q2822333	
Q2822342	
Q2822346	
Q2822350	
Q2822355	
Q28223616	
Q28223617	
Q28223618	
Q28223620	
Q2822364	
Q2822373	44.497811111111,11.353188888889
Q28223751	21.2782,-157.8267
Q2822377	
Q28223772	
Q2822378	
Q2822379	48.1416,17.1072
Q2822384	
Q2822385	
Q2822386	
Q2822387	
Q2822388	47.3193,5.0423
Q2822390	
Q2822391	
Q2822392	
Q2822394	
Q2822396	45.068435,7.6843506
Q2822398	
Q2822399	
Q2822402	
Q2822403	
Q2822416	
Q2822427	
Q28224334	
Q2822436	
Q2822443	40.74501688798,-73.983170372678
Q2822445	40.792088,-73.952336
Q2822450	
Q2822453	
Q2822455	50.844,4.3477
Q28224586	
Q28224588	
Q28224607	
Q28224617	
Q28224621	
Q28224643	
Q28224652	
Q28224668	
Q28224776	
Q28224791	
Q28224817	52.0105,-0.7087
Q28224898	
Q28224975	
Q282250	
Q28225013	
Q28225192	
Q28225336	
Q28225462	20.04569444,-75.94375
Q28225717	
Q28225718	
Q28225854	56.1575,10.2009
Q28225861	
Q28225911	55.68061,12.58876
Q28225965	
Q28226073	
Q28226226	
Q28226294	
Q282263	
Q2822690	
Q28227	30,5
Q28227711	
Q28227935	
Q28227980	
Q282281	54.51833333,-3.5525
Q28228136	
Q28228137	
Q282282	
Q2822867	
Q28228951	
Q28229130	
Q2822933	
Q28229600	
Q2823086	
Q28231	
Q2823124	
Q28231900	
Q28231995	54.01027778,-2.78555556
Q28232606	
Q28232614	
Q28232812	
Q28233	37.53333333333333,126.98333333333333
Q28233000	
Q28233052	
Q28233218	
Q282350	
Q282352	
Q282357	
Q28237	42.7335,-84.5467
Q2823703	
Q2823717	
Q282373	
Q282381	
Q2823934	
Q282397	
Q2824155	51.381,-0.0663
Q2824196	
Q2824210	
Q282428	30.0833,31.3667
Q2824523	
Q2824534	
Q282454	
Q2824575	
Q2824618	
Q2824642	
Q2824645	
Q2824657	
Q28246887	59.321688888889,17.886380555556
Q2824689	6,39.0833
Q282472	
Q2824739	
Q2824742	
Q282475	41.722500000000004,44.7925
Q2824772	
Q2824774	
Q2824785	
Q282482	
Q2824842	
Q2824887	
Q28249	43.206666666667,-71.538055555556
Q2824907	
Q282501	
Q2825010	
Q2825024	
Q2825028	
Q2825087	
Q2825121	
Q2825431	
Q2825507	
Q2825514	
Q282554	43.31758333,11.32869444
Q2825566	
Q28256	
Q2825659	
Q2825662	
Q2825663	
Q2825671	
Q282583	
Q282596	
Q28260	40.810555555556,-96.680277777778
Q282610	
Q2826104	
Q2826107	
Q2826186	
Q28265	
Q2826578	
Q2826627	
Q2826641	
Q2826652	
Q282666	
Q282670	
Q2826718	45.5017585,-73.6199609
Q2826721	
Q2826806	45.516666666667,-73.65
Q2826808	
Q282682	
Q2826873	
Q282690	
Q2826927	
Q282693	
Q282696	
Q2827013	
Q2827030	
Q2827035	
Q2827052	
Q282708	
Q28271	38.978611111111114,-76.49194444444444
Q282717	55.558206,38.146506
Q282718	
Q2827268	
Q282739	
Q282747	40.7589,-73.5881
Q282756	
Q2827732	45.554888888889,-73.670138888889
Q2827808	
Q282787	
Q282802	41.658333333333,-70.816666666667
Q2828058	
Q2828144	45.753167,4.828706
Q2828182	
Q2828197	
Q2828218	
Q2828297	
Q282837	
Q2828706	54.017,-1.465
Q2828754	
Q2828783	
Q28288	
Q2828856	
Q282907	
Q282912	
Q282922	
Q282931	40.704722,-74.014444
Q2829373	
Q282939	
Q282950	
Q282987	
Q283	
Q2830123	52.37056,4.90056
Q2830125	
Q283015	46.7958,1.64917
Q283034	43.95,11.3833
Q283048	
Q2830500	
Q2830562	
Q2830603	
Q2830612	
Q2830615	
Q283062	41.134166666666665,14.773333333333333
Q283066	
Q283077	
Q2830792	
Q2830819	
Q283082	51.1333,6.0739
Q28308458	
Q28308491	
Q28308500	
Q2830874	
Q2830906	
Q2830928	
Q2831	
Q283100	
Q283102	
Q2831021	
Q28310478	
Q28310861	
Q2831123	53.4003,-2.9927
Q2831125	
Q2831132	
Q28311491	
Q2831157	51.491,-0.1225
Q2831183	
Q2831218	
Q2831256	
Q28313149	
Q283135	
Q28314507	
Q283146	
Q2831475	
Q28315	
Q283153	41.89359444,12.48316389
Q2831566	
Q2831583	
Q2831622	
Q2831645	
Q2831648	50.925,-0.14583333333333
Q2831691	
Q2831732	
Q283183	
Q28319434	
Q2831957	
Q283196	35.680833333333,139.76694444444
Q2831984	
Q283202	
Q2832100	48.87162,2.348037
Q28321038	
Q2832172	
Q283221	
Q2832211	
Q283222	
Q2832241	40.4181,-3.71417
Q283227	
Q2832318	
Q28323423	
Q28323742	
Q28324976	
Q28325026	
Q283254	47.181388888889,0.051666666666667
Q283255	
Q2832670	41.67469,12.69758
Q2832741	
Q2832751	
Q2832879	
Q2832888	
Q28328984	
Q283290	
Q2833	47.995,7.85
Q2833085	
Q2833104	
Q283313	
Q2833143	
Q2833186	
Q28332105	
Q2833233	
Q283328	
Q283332	
Q2833377	
Q283339	
Q2833411	
Q2833468	
Q2833480	
Q2833500	
Q2833504	
Q2833544	
Q2833555	
Q2833591	
Q283363	
Q283364	45.60333333333333,8.908611111111112
Q2833653	
Q283368	35.95,39.016666666667
Q2833698	
Q28337	
Q283382	54.69,-1.55
Q283383	
Q28339379	
Q28339417	
Q283400	
Q2834113	
Q2834123	
Q28341349	
Q2834224	
Q2834261	
Q2834440	
Q2834524	
Q2834595	
Q28346	
Q2834607	51.4609,-0.1879
Q283465	
Q2834666	
Q28348	
Q2834851	
Q2834956	
Q283496	
Q283498	
Q2835059	
Q2835078	
Q2835143	
Q2835166	
Q2835181	
Q2835201	
Q2835252	
Q2835440	51.3972,-0.075
Q2835460	
Q2835462	
Q2835467	
Q2835501	
Q2835508	
Q2835512	
Q28355667	
Q283579	
Q2835799	-20,-75.75
Q283580	
Q283584	
Q283586	
Q28361089	
Q28361801	
Q283627	48.21666666666667,16.366666666666667
Q2836365	45.031681,7.674175
	45.03147,7.674505
Q28363706	
Q283639	
Q2836400	
Q283650	41.888888888889,12.481111111111
Q283651	
Q283654	
Q28366478	
Q2836657	
Q283666	
Q283676	
Q28367692	
Q283680	36.829722222222,38.015
Q28368757	
Q2836912	
Q2836940	
Q2836947	
Q2837	54.533333333333,36.266666666667
Q28370569	
Q2837088	
Q2837353	
Q2837516	
Q283763	
Q2837683	
Q2837755	41.6482,-0.8786
Q28378638	
Q2837889	
Q283789	
Q283796	
Q2838	51.4699,6.8514
Q28380113	
Q28381792	
Q28382048	
Q2838234	
Q2838278	
Q2838293	
Q2838360	
Q2838747	
Q2838751	
Q2838760	
Q283885	51.466666666667,22.6
Q28389	
Q2839016	
Q283905	
Q283909	
Q2839097	
Q2839111	51.5395,-0.1032
Q2839142	53.6344,-1.7489
Q2839213	
Q283929	
Q2839423	
Q2839513	42.44851,-76.47862
Q283952	
Q2839543	
Q2839628	
Q2839702	44.759722222222,-74.853055555556
Q2839745	
Q2839772	
Q2839814	
Q2839888	
Q2839899	
Q283992	
Q2839930	
Q283998	33.4233731,-111.9397897
Q284	
Q2840	
Q2840050	
Q28401159	
Q28401164	51.5156,-0.1205
Q28401311	
Q28401377	
Q28401383	
Q2840162	
Q28401644	
Q28401709	
Q28401979	51.5127,-0.1283
Q28401982	51.51306111,-0.12823056
Q28401993	51.513678,-0.1275
Q28402021	
Q28402046	
Q28402186	
Q28402277	
Q28402533	
Q28402584	
Q28402597	
Q28402639	
Q28402643	
Q28402661	
Q28402683	
Q28402687	
Q28402705	51.5405,-0.1577
Q28402864	
Q28402986	
Q28402988	51.2546,-0.7543
Q28403053	
Q28403153	51.50298,-0.19329
Q28403199	
Q28403263	51.505842,-0.194314
Q28403304	
Q28403355	
Q28403496	
Q28403536	51.51196,-0.12267
Q28403577	53.10096499999999,-2.442419
Q28403640	51.472775,-0.2523916666666667
Q28403704	
Q28403830	53.7223,-1.856
Q28403896	
Q28404068	
Q28404079	
Q28404168	
Q28404202	51.48752,-0.19558
Q28404215	51.49083333,-0.20694444
Q28404328	
Q28404343	52.7135,-2.0425
Q28404433	51.24755,-0.76401
Q28404500	
Q28404613	
Q28404673	51.5395,0.0232
Q284047	
Q28404951	50.7259,-1.9085
Q28405025	52.2056,0.1463
Q28405045	51.1478,0.8495
Q28405051	
Q28405080	51.391329,-0.084803
Q28405283	
Q28405574	51.51896111111111,-0.1082
Q2840579	
Q2840589	
Q28406009	
Q28406064	28.059555555555555,-82.41225
Q28406292	
Q28406313	
Q28406390	
Q28406459	
Q28406464	
Q28406468	
Q28406469	
Q28406501	
Q28406532	51.51530278,-0.14593889
Q28406536	52.58128,-2.12053
Q28406539	51.51586111,-0.14469167
Q28406564	
Q28406569	51.5157,-0.143
Q28406641	
Q28406747	
Q28407111	55.9237,-3.0829
Q28407113	51.50679444,-0.15058889
Q28407237	51.515025,-0.11805833
Q28407246	
Q28407398	
Q28407577	
Q28407585	53.4511,-2.1678
Q28407612	51.5288,0.0001
Q28407694	
Q28407738	51.5068,-0.3705
Q28407797	
Q28407848	56.1608,-3.156
Q28407864	50.2562,-5.0549
Q28407950	
Q28408015	
Q28408242	51.52637,-0.082422
Q28408275	
Q2840970	
Q2841	4.612638888888889,-74.0705
Q28410530	
Q2841228	
Q28412977	
Q28413443	
Q2841400	
Q284143	
Q2841453	-3.1,-60.016388888889
Q2841470	
Q284163	
Q284166	
Q284184	
Q2841902	51.5128,-0.1275
Q2841904	
Q28419229	
Q28419309	
Q284195	51.511667,-0.103056
Q28419611	
Q284199	
Q2842051	
Q28421824	
Q2842325	
Q284242	26.439722222222,-82.080555555556
Q2842443	
Q28425	
Q2842504	
Q2842506	
Q2842522	
Q284256	
Q2842656	
Q2842666	
Q2842676	
Q28427657	47.105277777778,6.1430555555556
Q2842801	
Q2842816	52.69807,4.961
Q284282	
Q2842849	
Q28428591	
Q2842867	
Q2842901	
Q2842903	
Q2842905	
Q28429573	
Q2842958	39.199444444444,-96.575277777778
Q28429949	
Q2843	53.869722222222,10.686388888889
Q2843024	
Q2843047	
Q2843050	
Q2843133	
Q2843390	
Q28434571	
Q284348	53.494166666666665,-1.2833333333333332
Q2843509	
Q284360	
Q2843600	
Q284362	
Q28437	
Q2843748	44.016944,1.351667
Q284378	
Q2844	-15.793888888889,-47.882777777778
Q2844015	
Q2844026	51.5153,-0.129444
Q28440806	
Q28443648	
Q28443685	
Q2844429	
Q284445	45.8325,2.8508333333333
Q28444609	
Q28444691	
Q28444913	
Q2844514	
Q2844516	
Q2844522	
Q28445415	
Q2844542	
Q28445535	
Q284457	
Q28445727	
Q28445729	
Q2844611	
Q28446472	
Q2844663	
Q2844744	
Q28447499	50.936258,-1.394589
Q2844750	
Q2844865	
Q2844972	
Q28449828	
Q28449873	50.8946,-0.829
Q284500	
Q28450049	53.046581,-2.182513
Q28450538	51.5294,0.1251
Q284512	
Q284518	
Q28452096	
Q284521	
Q2845279	
Q284531	
Q28453681	
Q28453950	51.5194,-0.1437
Q284540	
Q28454102	
Q28454127	
Q28454253	
Q284543	
Q28454457	
Q28454479	
Q28454880	
Q28454984	
Q28455011	
Q28455113	
Q28455117	51.523878,-0.090186
Q28455133	50.407,-4.204
Q28455210	
Q28455368	35.1508181,-80.9502237
Q28455593	
Q28455654	51.50949,-0.13751
Q2845587	
Q2845593	
Q28455934	
Q2845613	
Q28456505	
Q2845659	
Q28456639	51.51183888888889,-0.11468055555555556
Q28456654	
Q284568	
Q28456926	40.7374,-74.0014
Q28456967	
Q28456980	
Q28457020	
Q2845703	
Q28457056	
Q28457240	51.506280555555556,-0.13789444444444443
Q28457249	
Q28457449	
Q2845749	48.852668,2.329374
Q2845750	48.870128,2.320808
Q2845753	48.872674,2.340506
Q2845755	48.859609,2.344412
Q28457586	
Q2845761	48.855465,2.366374
Q28457654	
Q28457660	
Q28457668	
Q28457790	
Q28457984	11.36,11.76
Q28458181	
Q28458679	
Q28458693	
Q2845896	48.848611,2.343333
Q2845996	53.4833,-2.22972
Q2846	
Q284602	
Q2846150	
Q2846186	50.9742,-2.393
Q284623	
Q2846305	
Q2846401	
Q2846407	
Q284641	
Q2846442	
Q28464789	
Q28465163	
Q2846567	
Q28465801	
Q284667	50,8.266666666666667
Q2846715	
Q284681	41.792222,-87.600833
Q284686	
Q28468832	
Q28469706	
Q28469843	
Q2847	
Q28470	
Q284702	
Q2847064	
Q28471	40.589167,-4.147778
Q28471402	
Q2847157	
Q28472	
Q28472160	50.844368,4.363332
Q284726	
Q28472819	
Q28472827	
Q2847286	
Q28473065	
Q28473073	
Q28474	
Q28474130	
Q28474186	
Q28474219	
Q2847647	
Q2847673	
Q28476987	
Q2847803	
Q2847853	
Q284786	
Q28478697	
Q2847890	
Q28479225	
Q284798	
Q2848	
Q284803	37.885833333333,-122.11805555556
Q2848039	
Q284804	
Q28481165	
Q284812	
Q28481413	
Q2848156	
Q284829	
Q28483	
Q284841	38.9725,20.969166666667
Q284851	
Q2848537	54.009,-1.4703
Q2848543	
Q284865	
Q2848741	
Q2848756	
Q284876	
Q284877	
Q2848770	
Q28488159	
Q2848902	
Q2849	
Q284902	48.2006,16.3717
Q284911	
Q2849156	
Q2849195	54.7717,-3.4313
Q284920	
Q2849288	
Q2849317	
Q28493755	48.8216608,2.4049374
Q28493923	
Q28493927	
Q284941	
Q284947	
Q28495425	
Q28495701	
Q2849607	
Q28496163	
Q28496624	
Q28496653	
Q2849682	
Q2849692	
Q28497078	36.776388888,3.058611111
Q28497111	35.696944444444,-0.63305555555556
Q28497185	44.837777777778,-0.57944444444444
Q28497195	35.696944444444,-0.63305555555556
Q2849887	50.931008333333,-4.1488611111111
Q2849934	
