Column 1	coordinate location
Q637038	37.643416666667,21.629388888889
Q63704234	
Q637048	
Q6370654	
Q63709	
Q6370952	
Q6371102	-45.635,170.653
Q6371711	
Q637175	62.708333333333,40.296666666667
Q637178	
Q637180	
Q637185	51.3775,-2.3564
Q6371867	
Q637187	37.98916666666667,23.732222222222223
Q6372	
Q637200	
Q6372351	
Q637237	43.776222,11.26225
	43.776646,11.261259
Q637238	
Q6372388	
Q63724544	
Q63724652	
Q637248	40.853377777778,14.250486111111
Q63725756	53.215666,8.931745
Q63725953	53.223821,8.933385
Q6372703	
Q637271	
Q637284	
Q637298	50.903,-3.488
Q6373	51.519489,-0.127022
Q637321	
Q6373360	
Q63734	
Q637345	
Q6373510	32.08,75.01
Q63736874	
Q637374	
Q637383	
Q637389	36.09553,-115.17569
Q637391	
Q637399	
Q637405	
Q637429	50.681388888889,10.790555555556
Q63743414	
Q637440	
Q637460	50.264167,-5.051111
Q6374804	
Q637482	51.3691,-0.365
Q63751	40.740111111111,-73.997805555556
Q63751162	
Q6375292	-32.491,26.671
Q6375324	
Q6375408	
Q6375433	
Q6375455	
Q6375475	
Q6375498	
Q63755505	
Q6375568	
Q6375574	
Q6375575	
Q637559	50.526138888889,11.192277777778
Q6375596	
Q6375719	
Q6375732	
Q6375755	
Q63758	
Q637582	53.4425,-2.2186
Q6375826	
Q6375846	
Q63759	
Q6376101	
Q6376183	
Q63761869	
Q6376197	
Q63762080	
Q6376230	
Q6376239	
Q6376320	51.116666666667,-2.8666666666667
Q6376511	
Q6376601	
Q6376657	
Q63766897	
Q63767	32.823058333333,35.0239
	32.86667,35.05
Q6376733	
Q637676	43.784444444444,4.09
Q63768004	
Q6376826	
Q6376835	
Q6376858	
Q6376862	
Q63768970	
Q63769437	45.42888888888889,12.35886111111111
Q63769620	
Q637703	
Q637707	
Q637711	51.685,-0.605
Q63771697	
Q6377255	
Q6377409	
Q6377440	
Q637766	
Q637767	
Q637776	
Q637787	
Q637796	
Q6377960	
Q6378172	34.98,135.7
Q637829	
Q637834	52.51277777777778,13.308333333333334
Q637846	
Q6378579	38.9393,-77.087
Q63787405	
Q63790082	
Q63790107	
Q63790128	
Q637911	52.233055555556,14.166666666667
Q63791824	
Q6379270	
Q637936	42.381461111111,-71.128369444444
Q6379617	35.65325,140.22137
Q6379763	
Q638	
Q638009	
Q63801299	
Q6380176	
Q6380198	
Q6380222	
Q638043	
Q638048	
Q6380526	
Q6380693	
Q63806982	
Q638073	
Q638089	47.382777777778,0.66055555555556
Q638098	
Q638105	
Q63811312	
Q63812927	
Q63815	
Q638172	
Q638177	
Q63819987	
Q6382039	
Q6382043	
Q6382086	53.5969,-0.7417
Q6382256	53.5394,-2.35917
Q6382342	
Q6382345	51.5555,-0.167947
Q638236	47.35635,8.5511194444444
Q638237	52.397669444444,1.3376277777778
Q6382533	
Q638264	
Q63828	34.398669444444,132.45806111111
Q638283	41.899583333333,12.474666666667
Q6382843	
Q63829	
Q638292	
Q6382952	
Q6382960	
Q6383037	
Q6383112	
Q6383198	
Q638327	
Q638355	
Q6383594	
Q638364	
Q6383736	
Q6383929	51.5066757,-0.1473069
Q638395	52.1575,4.48111
Q6383994	
Q638404	53.036666666667,11.568055555556
Q6384077	
Q638418	
Q63842	
Q638423	48.851944444444,2.3705555555556
Q6384233	
Q6384275	
Q6384366	
Q6384421	
Q6384513	
Q6384539	
Q6384597	
Q6384600	
Q638462	41.40194444,2.17138889
	41.3825,2.1769444444444
Q638466	54.134722,-1.52
Q6384807	
Q638485	52.4767,0.673333
Q63848798	
Q6384888	
Q6384971	
Q638503	43.166666666667,-1.2333333333333
Q6385068	
Q6385185	
Q638519	50.054638888889,19.935416666667
Q6385192	
Q6385221	
Q6385266	
Q638530	
Q6385466	
Q6385585	53.091,-0.845
	53.09913,-0.86958
Q6385589	53.3895,-1.47234
Q638569	
Q638578	
Q6385810	52.9324,1.1093
Q6385829	62.48333333,86.26666667
	62.483333333333,86.283333333333
Q638586	53.6119,-1.66444
	53.612054,-1.664432
Q638587	
Q6385873	54.54,-3.596
Q6385890	
Q638593	49.0608,10.9656
Q6385989	50.5561,-4.1354
Q63860191	
Q63860551	
Q63860735	
Q638608	
Q63860840	
Q63860995	
Q6386127	
Q6386149	
Q6386182	
Q6386270	
Q6386295	
Q6386322	
Q6386397	-32.119,116.026
Q6386399	51.4905,-0.2354
Q63864261	
Q6386508	51.402,-0.023
Q6386533	
Q638656	48.8425,2.1527777777778
Q6386649	
Q6386658	
Q63866634	
Q6386674	55.8684,-4.29449
Q63868416	
Q6386848	
Q63869263	
Q63869721	40.7616,-73.9781
Q63869726	
Q63869739	
Q6387	
Q6387025	50.816111111111,-0.11111111111111
Q6387029	50.8217,-0.124167
Q638703	
Q63871039	
Q638715	
Q6387152	51.4186,-0.398056
Q6387155	51.4259,-0.405
Q63872497	
Q6387255	
Q63872706	
Q63873440	
Q638737	
Q6387409	
Q638755	
Q6387558	
Q6387562	
Q6387566	
Q6387585	
Q638760	
Q6387629	
Q638763	51.946666666667,-4.7736111111111
Q6387701	
Q6387787	
Q6387916	
Q6387949	
Q6387961	
Q6387963	
Q6388	
Q6388061	
Q6388085	
Q638835	
Q63883543	
Q63883885	
Q638864	
Q6388659	
Q6388712	
Q638877	
Q63888	
Q6388826	
Q6388847	54.3178,-2.7471
Q6388882	
Q638893	
Q6388959	53.4818,-2.2479
Q638908	
Q638912	
Q6389130	
Q63892219	
Q63892472	
Q6389304	52.3422,-1.5724
Q6389431	51.3242,-0.0969
Q6389442	52.06543,-9.5367
Q6389509	
Q6389562	
Q63896	47.365277777778,7.3472222222222
Q638973	
Q6390067	
Q639015	50.7569,-1.28083
Q6390157	
Q6390167	
Q6390180	
Q6390251	
Q6390260	
Q639030	
Q6390306	
Q6390348	
Q6390394	
Q6390435	
Q6390449	
Q63905	47.645833333333,9.1783333333333
Q6390510	
Q639056	49.950833333333,2.6288888888889
Q6390581	
Q6390597	
Q6390606	
Q6390709	
Q6390713	
Q639080	
Q6390813	
Q6390916	51.483,-0.107
Q6390917	51.4866,-0.10762
Q6390918	51.484166666667,-0.10888888888889
Q6390920	51.494,-0.11088
Q639102	48.720833333333,1.3605555555556
Q639115	
Q6391156	
Q639121	
Q6391367	51.5241,-0.2097
Q6391447	51.501555555556,-0.17927777777778
Q6391481	51.501111111111,-0.19194444444444
Q6391482	51.5002,-0.1908
Q6391507	
Q6391508	
Q6391651	51.2167,1.3
Q6391652	
Q6391723	
Q63917312	
Q6391780	51.271111111111,0.49861111111111
Q6391833	
Q639184	
Q63919267	53.7523,-1.3781
Q6391949	
Q63919671	
Q639197	
Q6391973	
Q6392040	
Q639208	51.00226,0.54353
Q6392100	51.5392,-0.9027
Q6392221	
Q6392246	
Q63922515	
Q63923149	
Q6392432	
Q6392508	
Q63926344	
Q639268	
Q6392681	
Q63928981	
Q639292	
Q639293	
Q63929486	
Q63930	
Q63930359	
Q63930446	
Q63931	46.959444444444,8.3666666666667
Q6393208	
Q6393249	
Q639326	49.199444,-2.019444
Q639358	
Q639365	
Q639367	
Q6393817	
Q639383	
Q639386	
Q63939	47.47291,8.30799
Q639394	
Q639397	51.048,-0.078
Q6394	
Q639408	43.466666666667,-80.516666666667
Q639421	11.93,79.83
Q6394304	
Q6394384	53.29,-2.098
Q639440	
Q6394516	
Q63946	46.7785,6.6408333333333
Q639460	
Q6394709	53.5101,-2.27824
Q6394883	
Q63949553	
Q6395011	
Q6395101	58.378769,26.720638
Q639518	-26,28.133333
Q639521	
Q639522	
Q6395273	44.2233,-79.4578
Q6395282	54.6046,-3.1448
Q6395286	54.603807,-3.130562
Q63952888	
Q63954	46.783055555556,9.6830555555556
Q639542	
Q6395421	
Q6395460	18.4685,-77.5336
Q6395469	
Q6395471	52.3887,-0.7108
Q6395545	
Q6395604	
Q639583	
Q639587	
Q63958991	
Q63959218	
Q63959402	
Q6396294	
Q639631	57.3511,-2.745
Q6396379	
Q639640	34.181111111111,-97.129444444444
Q63964923	
Q6396514	
Q6396561	
Q6396591	
Q639666	56.373611111111,-3.8430555555556
Q639668	
Q639669	
Q6396716	
Q63967171	
Q639681	
Q6396810	
Q63968517	
Q6396885	
Q63969188	
Q63969269	
Q6397	43.948611111111,4.8083333333333
Q63970	47.3851,9.2786
Q63970162	
Q639705	
Q639706	
Q6397066	29.61,52.5425
Q63971562	
Q63971909	
Q63972141	
Q63973	
Q63973133	
Q63973183	
Q63973225	
Q639738	
Q63974056	
Q63974060	
Q63974194	
Q63974284	
Q63974293	
Q63974736	
Q63974922	
