Column1	coordinatelocation
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7886824	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7886901	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7886902	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7886981	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q788722	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7887331	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7887340	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7887377	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7887380	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7887414	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7887675	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7887718	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7887734	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7887749	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7887854	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7887855	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7887886	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7887892	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q788790	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7887930	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7887960	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7887969	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7888179	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7888194	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7888216	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q788822	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7888355	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7888360	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q78885	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7888512	40.749,-73.968
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7888561	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7888578	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7888586	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7888616	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7888631	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q788874	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7888954	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7888992	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7889	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7889121	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7889130	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7889131	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7889245	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q788926	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7889268	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7889287	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7889302	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7889352	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7889384	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7889393	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7889414	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7889421	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7889460	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7889516	39.0296,-76.9647
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7889542	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7889552	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7889582	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7889627	39.1997,-76.5672
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q78897	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q78901261	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q78901922	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q78901938	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q78902639	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q78906349	53.776,-1.737
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7890686	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7890725	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7890751	41.3927,-73.9584
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7890793	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7890797	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7890807	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7890833	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7890889	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7891	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7891195	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7891202	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7891361	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7891441	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q78918	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7891830	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7891832	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q789195	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7892	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q789219	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7892363	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7892493	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q78928	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7892860	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q789310	46.809438888889,17.771088888889
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q78932476	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q78934	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7893410	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q789348	51.989722222222,-0.18888888888889
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7893566	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7893624	51.5081,-0.130456
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7893650	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q78938	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7893819	51.535,-0.133056
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q78939	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7893997	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894021	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894041	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894043	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894055	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894503	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894550	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894551	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894552	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894554	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894555	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894556	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894557	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894558	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894559	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894560	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894561	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894562	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894563	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894564	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894565	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894607	54.7755,-1.57616
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894629	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894632	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894634	51.553356,-0.180907
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894671	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894688	52.833055555556,-1.2472222222222
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894705	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894770	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894775	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894777	51.507,-3.19
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894779	41.50625,-81.606777777778
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894833	42.3882,-72.5258
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894875	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894956	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7894959	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895011	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895060	32.2357,-110.956
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895069	36.0671,-94.1714
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895073	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895074	36.0677,-94.1715
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895080	36.0697,-94.1748
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895125	52.452,-1.93814
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895133	51.4777,-2.6258
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895160	37.87208416239259,-122.25959914110429
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895167	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895173	34.07155,-118.44219
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895174	33.9728,-117.33
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895175	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895176	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895181	34.4132,-119.845
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895182	32.876,-117.237
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895184	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895186	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895202	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895212	52.2109,0.092022
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895213	52.2035,0.11979
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895222	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895255	41.78861111111111,-87.60013888888888
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895256	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895259	41.79219,-87.599977
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895264	41.785583,-87.601722
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895348	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895352	51.5434,0.00961389
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895382	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895385	50.170833333333,-5.125
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895397	52.41,16.9289
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895500	29.721,-95.34256
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895524	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895561	41.658,-91.548
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895562	41.6653,-91.5402
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895586	38.0376,-84.5012
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895636	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895639	51.6134,-0.242
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895690	38.985972222222,-76.945138888889
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895733	-37.8244,144.968
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895764	42.2762,-83.7381
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895799	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895818	32.3289,-90.1732
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7895923	-33.8839,151.22
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7896016	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7896095	39.9518,-75.1902
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7896192	-27.496030661379066,153.01475259570032
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7896339	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7896381	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7896413	35.940308333333,-83.942341666667
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7896467	35.7114,139.761
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7896524	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7896534	38.0348,-78.5062
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7896541	38.0389,-78.5039
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7896542	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7896543	38.0332,-78.51
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7896544	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7896545	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7896546	38.0314,-78.4989
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7896566	47.6539,-122.308
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7896567	47.655,-122.313
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7896574	47.654830555555556,-122.30768888888889
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7896578	47.6492,-122.307
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7896581	47.6506,-122.309
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7896582	47.6492,-122.307
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7896584	47.6492,-122.307
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7896694	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q78967	37.349722222222,22.352222222222
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7896796	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7896839	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7896846	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7896886	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7897061	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7897276	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7897351	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q789769	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q789774	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q789778	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q789783	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7897923	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7897988	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7898083	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7898094	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q78982	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7898275	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7898302	51.3231,-2.9773
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q789836	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7898360	51.62,-3.96
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7898374	54.5667,-1.01667
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7898391	51.558,0.2451
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7898392	51.4069,0.527167
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7898393	51.4104,0.526
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q789842	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7898441	50.9531,-0.891667
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q789848	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7898520	52.6312,-1.13514
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7898566	51.5702,-0.0583
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7898585	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7898628	51.614,-0.066
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7898677	51.4013,-0.4314
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q78987	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q789889	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q78990	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7899057	54.8725,-2.92048
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7899068	53.548611111111114,-2.0052777777777777
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7899075	53.39,-1.487
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q789915	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7899155	59.8589,17.6347
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7899174	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7899317	34.7167,-82.1833
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7899370	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7899393	51.533,0.036472
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q78994	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7899538	11.320380555556,-16.093411111111
	11.3,-16.1
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7899860	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7899882	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q78998849	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q789993	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7899935	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7899985	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q79	27,29
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q790	19,-72.8
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q79000	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7900152	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q790020	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q790029	53.2289,-4.1301
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q79005	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7900618	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7900628	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q790068	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q79007	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q790071	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q790075	44.690555555556,20.514166666667
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7900758	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q790090	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q790101	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7901108	54.833333333333,-3.8333333333333
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7901181	40.1934,-75.4559
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q79012	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7901221	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7901322	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7901351	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7901417	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q79015	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7901558	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q79016	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7901805	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q790188	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q790192	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7901923	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7902023	51.546111111111,-2.9566666666667
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7902024	51.5491,-2.97054
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q790205	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q790207	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7902486	40.754156,-111.902603
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q79025	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7902774	40.6466,-73.9298
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q79028	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7902839	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7902843	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7902988	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q7903	33.599166666667,-7.62
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q790300	
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q79031	
